Qbert
Episode Number,Episode Steps,Reward,Score,Epsilon
0,340,7.0,175.0,0.9993200000000182
1,353,9.0,225.0,0.9986140000000371
2,376,10.0,250.0,0.9978620000000572
3,359,6.0,150.0,0.9971440000000764
4,292,6.0,150.0,0.996560000000092
5,335,8.0,200.0,0.99589000000011
6,285,8.0,200.0,0.9953200000001252
