Breakout
Episode Number,Episode Steps,Reward,Score,Epsilon
3820,921,23.0,23.0,0.05
3821,928,23.0,32.0,0.05
3822,1146,30.0,45.0,0.05
3823,892,26.0,41.0,0.05
3824,1022,28.0,49.0,0.05
3825,913,25.0,37.0,0.05
3826,1028,27.0,39.0,0.05
3827,654,18.0,27.0,0.05
3828,824,24.0,30.0,0.05
3829,1033,31.0,52.0,0.05
3830,1304,36.0,60.0,0.05
3831,799,20.0,26.0,0.05
3832,1173,29.0,44.0,0.05
3833,759,19.0,25.0,0.05
3834,840,22.0,31.0,0.05
3835,968,26.0,32.0,0.05
3836,1027,27.0,42.0,0.05
3837,737,20.0,26.0,0.05
3838,1021,28.0,34.0,0.05
3839,610,15.0,24.0,0.05
3840,1219,32.0,56.0,0.05
3841,1221,32.0,50.0,0.05
3842,820,23.0,32.0,0.05
3843,1123,32.0,56.0,0.05
3844,747,20.0,20.0,0.05
3845,1241,36.0,60.0,0.05
3846,855,25.0,34.0,0.05
3847,954,26.0,38.0,0.05
3848,986,28.0,49.0,0.05
3849,1187,32.0,44.0,0.05
3850,650,17.0,26.0,0.05
3851,1305,32.0,53.0,0.05
3852,1036,28.0,37.0,0.05
3853,905,24.0,33.0,0.05
3854,790,22.0,22.0,0.05
3855,988,25.0,31.0,0.05
3856,755,20.0,29.0,0.05
3857,1033,26.0,29.0,0.05
3858,1063,28.0,43.0,0.05
3859,1086,28.0,43.0,0.05
3860,886,23.0,35.0,0.05
3861,974,26.0,44.0,0.05
3862,1096,29.0,44.0,0.05
3863,760,20.0,32.0,0.05
3864,857,24.0,36.0,0.05
3865,773,22.0,31.0,0.05
3866,679,19.0,28.0,0.05
3867,1100,30.0,36.0,0.05
3868,859,21.0,21.0,0.05
3869,1084,28.0,37.0,0.05
3870,1202,31.0,46.0,0.05
3871,1134,24.0,30.0,0.05
3872,921,23.0,38.0,0.05
3873,756,21.0,30.0,0.05
3874,1170,30.0,48.0,0.05
3875,1336,37.0,55.0,0.05
3876,991,24.0,24.0,0.05
3877,934,23.0,32.0,0.05
3878,646,17.0,23.0,0.05
3879,785,21.0,27.0,0.05
3880,1213,33.0,51.0,0.05
3881,1174,29.0,41.0,0.05
3882,747,19.0,22.0,0.05
3883,1383,37.0,58.0,0.05
3884,1017,27.0,36.0,0.05
3885,1139,29.0,38.0,0.05
3886,803,20.0,20.0,0.05
3887,914,25.0,40.0,0.05
3888,1012,29.0,44.0,0.05
3889,689,18.0,27.0,0.05
3890,858,22.0,28.0,0.05
3891,1054,27.0,42.0,0.05
3892,825,22.0,34.0,0.05
3893,709,17.0,23.0,0.05
3894,913,26.0,41.0,0.05
3895,885,23.0,32.0,0.05
3896,983,25.0,34.0,0.05
3897,981,25.0,31.0,0.05
3898,1342,34.0,58.0,0.05
3899,1156,31.0,40.0,0.05
3900,817,20.0,23.0,0.05
3901,1276,36.0,66.0,0.05
3902,1252,34.0,55.0,0.05
3903,1158,33.0,54.0,0.05
3904,914,23.0,26.0,0.05
3905,858,20.0,26.0,0.05
3906,662,17.0,23.0,0.05
3907,1180,33.0,54.0,0.05
3908,725,20.0,29.0,0.05
3909,1165,33.0,57.0,0.05
3910,726,19.0,28.0,0.05
3911,716,19.0,25.0,0.05
3912,1433,38.0,59.0,0.05
3913,938,26.0,32.0,0.05
3914,1141,32.0,44.0,0.05
3915,1181,32.0,53.0,0.05
3916,1068,28.0,34.0,0.05
3917,1221,33.0,45.0,0.05
3918,944,23.0,32.0,0.05
3919,934,24.0,30.0,0.05
3920,827,23.0,35.0,0.05
3921,918,27.0,48.0,0.05
3922,416,7.0,10.0,0.05
3923,1014,27.0,33.0,0.05
3924,922,26.0,35.0,0.05
3925,817,21.0,24.0,0.05
3926,599,14.0,14.0,0.05
3927,1165,29.0,32.0,0.05
3928,1171,30.0,42.0,0.05
3929,723,18.0,21.0,0.05
3930,918,23.0,29.0,0.05
3931,548,12.0,12.0,0.05
3932,806,22.0,28.0,0.05
3933,1419,39.0,63.0,0.05
3934,1070,30.0,51.0,0.05
3935,877,24.0,30.0,0.05
3936,1105,28.0,37.0,0.05
3937,719,19.0,34.0,0.05
3938,1210,32.0,47.0,0.05
3939,1012,26.0,38.0,0.05
3940,1155,32.0,50.0,0.05
3941,573,13.0,19.0,0.05
3942,885,18.0,21.0,0.05
3943,688,13.0,19.0,0.05
3944,1217,24.0,33.0,0.05
3945,1043,29.0,41.0,0.05
3946,1330,37.0,58.0,0.05
3947,1293,33.0,54.0,0.05
3948,613,15.0,21.0,0.05
3949,891,23.0,26.0,0.05
3950,1080,28.0,31.0,0.05
3951,1182,33.0,48.0,0.05
3952,819,24.0,36.0,0.05
3953,1101,30.0,45.0,0.05
3954,1074,29.0,35.0,0.05
3955,1308,36.0,66.0,0.05
3956,1124,30.0,42.0,0.05
3957,652,17.0,23.0,0.05
3958,958,27.0,42.0,0.05
3959,1333,35.0,56.0,0.05
3960,1044,29.0,44.0,0.05
3961,1104,30.0,42.0,0.05
3962,1032,28.0,43.0,0.05
3963,1133,30.0,45.0,0.05
3964,702,21.0,33.0,0.05
3965,810,22.0,34.0,0.05
3966,895,25.0,34.0,0.05
3967,1065,30.0,39.0,0.05
3968,839,21.0,30.0,0.05
3969,586,16.0,22.0,0.05
3970,678,15.0,15.0,0.05
3971,648,16.0,22.0,0.05
3972,1235,35.0,56.0,0.05
3973,1045,28.0,34.0,0.05
3974,1307,36.0,63.0,0.05
3975,615,15.0,18.0,0.05
3976,825,23.0,35.0,0.05
3977,828,21.0,27.0,0.05
3978,1234,32.0,50.0,0.05
3979,920,24.0,36.0,0.05
3980,694,17.0,23.0,0.05
3981,833,22.0,25.0,0.05
3982,1367,35.0,50.0,0.05
3983,774,21.0,24.0,0.05
3984,725,18.0,24.0,0.05
3985,1367,37.0,64.0,0.05
3986,1044,29.0,44.0,0.05
3987,577,15.0,24.0,0.05
3988,1489,40.0,61.0,0.05
3989,1006,26.0,32.0,0.05
3990,815,21.0,30.0,0.05
3991,1053,28.0,37.0,0.05
3992,756,20.0,29.0,0.05
3993,1215,31.0,49.0,0.05
3994,716,17.0,17.0,0.05
3995,1195,31.0,46.0,0.05
3996,749,20.0,32.0,0.05
3997,585,15.0,21.0,0.05
3998,838,24.0,27.0,0.05
3999,1161,30.0,48.0,0.05
4000,751,20.0,26.0,0.05
4001,973,23.0,23.0,0.05
4002,1112,29.0,38.0,0.05
4003,1087,28.0,43.0,0.05
4004,1043,28.0,37.0,0.05
4005,785,21.0,27.0,0.05
4006,1035,29.0,53.0,0.05
4007,1070,26.0,38.0,0.05
4008,657,18.0,27.0,0.05
4009,912,24.0,36.0,0.05
4010,823,24.0,39.0,0.05
4011,890,23.0,38.0,0.05
4012,863,21.0,30.0,0.05
4013,1371,37.0,64.0,0.05
4014,962,26.0,35.0,0.05
4015,772,17.0,23.0,0.05
4016,801,22.0,31.0,0.05
4017,890,23.0,32.0,0.05
4018,1143,29.0,38.0,0.05
4019,875,24.0,36.0,0.05
4020,764,23.0,32.0,0.05
4021,1392,37.0,67.0,0.05
4022,955,26.0,35.0,0.05
4023,1094,31.0,46.0,0.05
4024,699,19.0,19.0,0.05
4025,774,21.0,33.0,0.05
4026,652,18.0,24.0,0.05
4027,579,16.0,25.0,0.05
4028,1120,29.0,38.0,0.05
4029,817,21.0,27.0,0.05
4030,831,22.0,31.0,0.05
4031,956,27.0,42.0,0.05
4032,948,25.0,40.0,0.05
4033,892,22.0,28.0,0.05
4034,1083,24.0,33.0,0.05
4035,1400,38.0,59.0,0.05
4036,710,19.0,25.0,0.05
4037,777,22.0,43.0,0.05
4038,836,22.0,28.0,0.05
4039,851,24.0,39.0,0.05
4040,1165,31.0,49.0,0.05
4041,1156,26.0,41.0,0.05
4042,837,23.0,29.0,0.05
4043,1159,32.0,47.0,0.05
4044,1054,29.0,44.0,0.05
4045,936,26.0,35.0,0.05
4046,835,23.0,29.0,0.05
4047,923,25.0,31.0,0.05
4048,1053,29.0,38.0,0.05
4049,1360,37.0,55.0,0.05
4050,1042,29.0,38.0,0.05
4051,873,25.0,46.0,0.05
4052,1208,33.0,51.0,0.05
4053,1208,33.0,48.0,0.05
4054,782,21.0,24.0,0.05
4055,801,21.0,27.0,0.05
4056,806,21.0,24.0,0.05
4057,883,26.0,38.0,0.05
4058,861,23.0,35.0,0.05
4059,933,26.0,32.0,0.05
4060,1068,30.0,45.0,0.05
4061,1064,25.0,37.0,0.05
4062,926,26.0,38.0,0.05
4063,843,17.0,17.0,0.05
4064,579,14.0,26.0,0.05
4065,698,17.0,20.0,0.05
4066,1259,32.0,47.0,0.05
4067,522,12.0,12.0,0.05
4068,761,21.0,30.0,0.05
4069,960,26.0,41.0,0.05
4070,879,22.0,34.0,0.05
4071,1033,28.0,46.0,0.05
4072,848,23.0,29.0,0.05
4073,480,12.0,12.0,0.05
4074,1116,30.0,48.0,0.05
4075,1366,38.0,59.0,0.05
4076,677,17.0,17.0,0.05
4077,620,13.0,16.0,0.05
4078,798,18.0,24.0,0.05
4079,685,16.0,22.0,0.05
4080,744,20.0,32.0,0.05
4081,1084,30.0,45.0,0.05
4082,970,26.0,35.0,0.05
4083,671,16.0,22.0,0.05
4084,1288,36.0,54.0,0.05
4085,790,20.0,23.0,0.05
4086,1605,43.0,73.0,0.05
4087,764,16.0,22.0,0.05
4088,814,21.0,27.0,0.05
4089,648,16.0,16.0,0.05
4090,1136,31.0,43.0,0.05
4091,1096,28.0,40.0,0.05
4092,811,21.0,27.0,0.05
4093,1106,31.0,52.0,0.05
4094,1056,27.0,33.0,0.05
4095,937,24.0,36.0,0.05
4096,782,21.0,27.0,0.05
4097,714,19.0,22.0,0.05
4098,755,20.0,29.0,0.05
4099,907,26.0,35.0,0.05
4100,1089,32.0,44.0,0.05
4101,960,26.0,35.0,0.05
4102,797,22.0,28.0,0.05
4103,1015,29.0,47.0,0.05
4104,893,21.0,30.0,0.05
4105,811,22.0,34.0,0.05
4106,696,19.0,19.0,0.05
4107,608,15.0,21.0,0.05
4108,558,12.0,12.0,0.05
4109,961,27.0,33.0,0.05
4110,1298,35.0,53.0,0.05
4111,1426,38.0,56.0,0.05
4112,822,22.0,40.0,0.05
4113,729,19.0,25.0,0.05
4114,1413,40.0,70.0,0.05
4115,739,21.0,33.0,0.05
4116,1186,31.0,49.0,0.05
4117,999,26.0,41.0,0.05
4118,1077,30.0,45.0,0.05
4119,868,24.0,39.0,0.05
4120,1292,30.0,42.0,0.05
4121,993,27.0,36.0,0.05
4122,1023,29.0,47.0,0.05
4123,482,11.0,11.0,0.05
4124,859,20.0,26.0,0.05
4125,873,21.0,30.0,0.05
4126,924,24.0,33.0,0.05
4127,981,26.0,35.0,0.05
4128,749,21.0,33.0,0.05
4129,700,17.0,17.0,0.05
4130,1236,31.0,52.0,0.05
4131,851,23.0,32.0,0.05
4132,1018,30.0,48.0,0.05
4133,684,19.0,22.0,0.05
4134,765,20.0,32.0,0.05
4135,1266,34.0,64.0,0.05
4136,1452,38.0,62.0,0.05
4137,1277,29.0,41.0,0.05
4138,1090,29.0,47.0,0.05
4139,729,18.0,24.0,0.05
4140,1086,27.0,36.0,0.05
4141,692,17.0,20.0,0.05
4142,1013,29.0,50.0,0.05
4143,989,26.0,35.0,0.05
4144,1269,34.0,55.0,0.05
4145,718,17.0,17.0,0.05
4146,907,24.0,27.0,0.05
4147,743,23.0,41.0,0.05
4148,876,23.0,29.0,0.05
4149,793,21.0,27.0,0.05
4150,956,26.0,35.0,0.05
4151,701,18.0,27.0,0.05
4152,817,21.0,30.0,0.05
4153,1129,29.0,41.0,0.05
4154,779,21.0,21.0,0.05
4155,1075,29.0,47.0,0.05
4156,1041,28.0,37.0,0.05
4157,731,19.0,28.0,0.05
4158,890,24.0,42.0,0.05
4159,808,21.0,24.0,0.05
4160,876,20.0,26.0,0.05
4161,1024,28.0,43.0,0.05
4162,836,22.0,25.0,0.05
4163,959,26.0,38.0,0.05
4164,967,18.0,30.0,0.05
4165,636,17.0,23.0,0.05
4166,972,22.0,28.0,0.05
4167,831,16.0,22.0,0.05
4168,974,24.0,30.0,0.05
4169,1129,30.0,48.0,0.05
4170,1046,27.0,33.0,0.05
4171,776,21.0,30.0,0.05
4172,831,21.0,27.0,0.05
4173,591,10.0,13.0,0.05
4174,942,22.0,28.0,0.05
4175,928,24.0,36.0,0.05
4176,796,18.0,21.0,0.05
4177,984,23.0,32.0,0.05
4178,848,23.0,26.0,0.05
4179,779,20.0,20.0,0.05
4180,880,24.0,27.0,0.05
4181,855,21.0,33.0,0.05
4182,787,19.0,22.0,0.05
4183,1230,30.0,42.0,0.05
4184,848,22.0,28.0,0.05
4185,701,17.0,23.0,0.05
4186,749,21.0,30.0,0.05
4187,924,24.0,36.0,0.05
4188,1009,27.0,39.0,0.05
4189,1004,29.0,41.0,0.05
4190,952,27.0,42.0,0.05
4191,842,23.0,32.0,0.05
4192,1108,30.0,45.0,0.05
4193,990,28.0,46.0,0.05
4194,796,22.0,25.0,0.05
4195,666,18.0,27.0,0.05
4196,992,29.0,41.0,0.05
4197,849,20.0,26.0,0.05
4198,1074,31.0,52.0,0.05
4199,708,17.0,17.0,0.05
4200,1061,28.0,43.0,0.05
4201,999,28.0,40.0,0.05
4202,996,27.0,36.0,0.05
4203,931,24.0,27.0,0.05
4204,839,22.0,37.0,0.05
4205,1004,27.0,39.0,0.05
4206,707,16.0,16.0,0.05
4207,931,24.0,30.0,0.05
4208,1001,24.0,30.0,0.05
4209,566,14.0,17.0,0.05
4210,702,18.0,27.0,0.05
4211,1141,32.0,47.0,0.05
4212,957,26.0,32.0,0.05
4213,681,18.0,24.0,0.05
4214,939,24.0,33.0,0.05
4215,719,17.0,20.0,0.05
4216,756,21.0,21.0,0.05
4217,748,19.0,28.0,0.05
4218,771,22.0,31.0,0.05
4219,821,23.0,29.0,0.05
4220,909,22.0,28.0,0.05
4221,1045,28.0,37.0,0.05
4222,927,26.0,35.0,0.05
4223,908,26.0,29.0,0.05
4224,1121,28.0,49.0,0.05
4225,851,23.0,29.0,0.05
4226,1044,27.0,36.0,0.05
4227,1034,28.0,37.0,0.05
4228,894,24.0,33.0,0.05
4229,744,20.0,35.0,0.05
4230,1375,36.0,60.0,0.05
4231,887,21.0,33.0,0.05
4232,1573,42.0,78.0,0.05
4233,1103,28.0,43.0,0.05
4234,1452,38.0,62.0,0.05
4235,667,17.0,26.0,0.05
4236,894,24.0,39.0,0.05
4237,876,24.0,33.0,0.05
4238,1060,29.0,44.0,0.05
4239,710,19.0,25.0,0.05
4240,528,14.0,23.0,0.05
4241,738,20.0,23.0,0.05
4242,841,24.0,33.0,0.05
4243,883,23.0,32.0,0.05
4244,749,21.0,30.0,0.05
4245,1019,26.0,35.0,0.05
4246,1025,27.0,39.0,0.05
4247,664,17.0,20.0,0.05
4248,1074,29.0,47.0,0.05
4249,758,20.0,23.0,0.05
4250,989,25.0,31.0,0.05
4251,967,21.0,33.0,0.05
4252,1247,32.0,47.0,0.05
4253,711,20.0,26.0,0.05
4254,854,22.0,31.0,0.05
4255,942,29.0,53.0,0.05
4256,830,22.0,31.0,0.05
4257,1201,35.0,59.0,0.05
4258,905,25.0,37.0,0.05
4259,774,20.0,23.0,0.05
4260,943,24.0,36.0,0.05
4261,786,21.0,30.0,0.05
4262,1132,31.0,46.0,0.05
4263,745,20.0,23.0,0.05
4264,1235,35.0,56.0,0.05
4265,1038,29.0,41.0,0.05
4266,955,26.0,32.0,0.05
4267,973,26.0,38.0,0.05
4268,1236,33.0,54.0,0.05
4269,1522,42.0,69.0,0.05
4270,967,26.0,41.0,0.05
4271,1090,30.0,57.0,0.05
4272,1138,32.0,44.0,0.05
4273,1014,27.0,42.0,0.05
4274,963,27.0,45.0,0.05
4275,1343,32.0,44.0,0.05
4276,1005,27.0,36.0,0.05
4277,873,22.0,28.0,0.05
4278,1005,28.0,34.0,0.05
4279,1061,27.0,45.0,0.05
4280,1238,36.0,57.0,0.05
4281,594,15.0,18.0,0.05
4282,1145,30.0,48.0,0.05
4283,785,20.0,29.0,0.05
4284,587,15.0,21.0,0.05
4285,1340,37.0,67.0,0.05
4286,558,14.0,14.0,0.05
4287,1312,36.0,54.0,0.05
4288,929,25.0,40.0,0.05
4289,911,25.0,37.0,0.05
4290,518,13.0,22.0,0.05
4291,613,14.0,14.0,0.05
4292,1006,28.0,37.0,0.05
4293,853,24.0,33.0,0.05
4294,928,28.0,46.0,0.05
4295,784,20.0,26.0,0.05
4296,1180,32.0,47.0,0.05
4297,775,20.0,23.0,0.05
4298,1103,28.0,34.0,0.05
4299,1069,29.0,41.0,0.05
4300,1086,29.0,35.0,0.05
4301,1158,31.0,43.0,0.05
4302,1072,27.0,36.0,0.05
4303,1239,32.0,44.0,0.05
4304,681,19.0,25.0,0.05
4305,1075,29.0,38.0,0.05
4306,1226,34.0,49.0,0.05
4307,775,19.0,31.0,0.05
4308,890,22.0,37.0,0.05
4309,965,27.0,39.0,0.05
4310,1040,24.0,30.0,0.05
4311,998,26.0,35.0,0.05
4312,1052,24.0,27.0,0.05
4313,1045,27.0,42.0,0.05
4314,1284,34.0,52.0,0.05
4315,869,21.0,27.0,0.05
4316,685,15.0,21.0,0.05
4317,1306,36.0,60.0,0.05
4318,899,19.0,31.0,0.05
4319,719,19.0,31.0,0.05
4320,1149,31.0,43.0,0.05
4321,915,26.0,32.0,0.05
4322,934,26.0,38.0,0.05
4323,843,24.0,33.0,0.05
4324,1204,31.0,43.0,0.05
4325,722,19.0,25.0,0.05
4326,1033,27.0,45.0,0.05
4327,797,20.0,32.0,0.05
4328,948,27.0,39.0,0.05
4329,1366,34.0,52.0,0.05
4330,684,17.0,20.0,0.05
4331,948,27.0,45.0,0.05
4332,1228,33.0,48.0,0.05
4333,971,27.0,42.0,0.05
4334,1090,31.0,46.0,0.05
4335,896,25.0,37.0,0.05
4336,1016,29.0,44.0,0.05
4337,784,21.0,30.0,0.05
4338,954,28.0,46.0,0.05
4339,1191,31.0,46.0,0.05
4340,1154,33.0,54.0,0.05
4341,1159,29.0,47.0,0.05
4342,847,23.0,29.0,0.05
4343,750,21.0,21.0,0.05
4344,1022,30.0,45.0,0.05
4345,1254,32.0,44.0,0.05
4346,751,21.0,30.0,0.05
4347,879,23.0,35.0,0.05
4348,771,21.0,30.0,0.05
4349,763,21.0,30.0,0.05
4350,911,24.0,30.0,0.05
4351,806,22.0,28.0,0.05
4352,1151,33.0,48.0,0.05
4353,843,24.0,39.0,0.05
4354,1372,37.0,58.0,0.05
4355,1013,27.0,42.0,0.05
4356,1060,28.0,34.0,0.05
4357,1128,29.0,38.0,0.05
4358,1237,35.0,59.0,0.05
4359,1042,30.0,51.0,0.05
4360,1369,37.0,64.0,0.05
4361,1029,27.0,45.0,0.05
4362,1102,28.0,46.0,0.05
4363,1026,29.0,44.0,0.05
4364,1008,29.0,50.0,0.05
4365,766,19.0,28.0,0.05
4366,1220,34.0,58.0,0.05
4367,983,26.0,32.0,0.05
4368,1137,31.0,49.0,0.05
4369,1197,34.0,58.0,0.05
4370,667,18.0,21.0,0.05
4371,1008,28.0,46.0,0.05
4372,1089,30.0,45.0,0.05
4373,1342,34.0,58.0,0.05
4374,612,15.0,18.0,0.05
4375,871,25.0,34.0,0.05
4376,1183,34.0,64.0,0.05
4377,674,15.0,18.0,0.05
4378,1212,35.0,65.0,0.05
4379,1173,31.0,49.0,0.05
4380,833,23.0,35.0,0.05
4381,409,9.0,9.0,0.05
4382,644,13.0,16.0,0.05
4383,633,15.0,18.0,0.05
4384,1043,30.0,57.0,0.05
4385,1596,45.0,84.0,0.05
4386,938,25.0,31.0,0.05
4387,863,22.0,25.0,0.05
4388,924,25.0,37.0,0.05
4389,655,17.0,17.0,0.05
4390,1456,40.0,67.0,0.05
4391,1039,26.0,35.0,0.05
4392,1009,28.0,46.0,0.05
4393,654,16.0,16.0,0.05
4394,494,11.0,11.0,0.05
4395,702,18.0,30.0,0.05
4396,722,18.0,21.0,0.05
4397,1042,30.0,48.0,0.05
4398,562,14.0,26.0,0.05
4399,833,22.0,28.0,0.05
4400,1409,33.0,51.0,0.05
4401,988,27.0,42.0,0.05
4402,831,23.0,32.0,0.05
4403,1105,30.0,45.0,0.05
4404,888,25.0,37.0,0.05
4405,749,21.0,36.0,0.05
4406,837,23.0,29.0,0.05
4407,1091,30.0,45.0,0.05
4408,1181,34.0,43.0,0.05
4409,803,21.0,27.0,0.05
4410,978,25.0,43.0,0.05
4411,935,26.0,38.0,0.05
4412,999,26.0,35.0,0.05
4413,1155,32.0,56.0,0.05
4414,747,21.0,24.0,0.05
4415,748,20.0,29.0,0.05
4416,1225,34.0,61.0,0.05
4417,1292,37.0,67.0,0.05
4418,825,23.0,38.0,0.05
4419,1228,34.0,55.0,0.05
4420,1202,30.0,36.0,0.05
4421,726,19.0,22.0,0.05
4422,990,27.0,42.0,0.05
4423,1156,33.0,51.0,0.05
4424,960,25.0,31.0,0.05
4425,1030,28.0,37.0,0.05
4426,934,25.0,34.0,0.05
4427,875,22.0,25.0,0.05
4428,793,23.0,29.0,0.05
4429,760,20.0,26.0,0.05
4430,1157,31.0,46.0,0.05
4431,869,23.0,26.0,0.05
4432,959,27.0,36.0,0.05
4433,893,25.0,37.0,0.05
4434,994,27.0,42.0,0.05
4435,1193,32.0,47.0,0.05
4436,1145,31.0,49.0,0.05
4437,1084,29.0,41.0,0.05
4438,972,24.0,30.0,0.05
4439,1434,40.0,64.0,0.05
4440,778,22.0,37.0,0.05
4441,930,28.0,46.0,0.05
4442,1248,32.0,44.0,0.05
4443,1271,33.0,45.0,0.05
4444,716,19.0,31.0,0.05
4445,497,11.0,14.0,0.05
4446,897,24.0,36.0,0.05
4447,1059,28.0,37.0,0.05
4448,935,26.0,44.0,0.05
4449,720,20.0,26.0,0.05
4450,1121,32.0,50.0,0.05
4451,924,26.0,38.0,0.05
4452,798,22.0,25.0,0.05
4453,731,20.0,29.0,0.05
4454,864,24.0,39.0,0.05
4455,916,26.0,38.0,0.05
4456,743,19.0,28.0,0.05
4457,1020,27.0,39.0,0.05
4458,910,27.0,36.0,0.05
4459,1341,39.0,63.0,0.05
4460,648,18.0,24.0,0.05
4461,755,22.0,28.0,0.05
4462,918,25.0,28.0,0.05
4463,1064,27.0,51.0,0.05
4464,765,21.0,27.0,0.05
4465,1083,29.0,47.0,0.05
4466,1388,37.0,55.0,0.05
4467,1280,35.0,53.0,0.05
4468,1145,32.0,47.0,0.05
4469,866,22.0,34.0,0.05
4470,1068,28.0,46.0,0.05
4471,638,18.0,24.0,0.05
4472,1109,30.0,45.0,0.05
4473,678,18.0,18.0,0.05
4474,1294,38.0,59.0,0.05
4475,1126,31.0,52.0,0.05
4476,1471,40.0,64.0,0.05
4477,1091,31.0,49.0,0.05
4478,785,20.0,26.0,0.05
4479,1098,31.0,43.0,0.05
4480,727,19.0,25.0,0.05
4481,1373,37.0,58.0,0.05
4482,1221,33.0,45.0,0.05
4483,845,21.0,21.0,0.05
4484,1276,36.0,69.0,0.05
4485,730,21.0,27.0,0.05
4486,1154,29.0,35.0,0.05
4487,528,12.0,12.0,0.05
4488,770,20.0,23.0,0.05
4489,1411,34.0,61.0,0.05
4490,982,27.0,48.0,0.05
4491,883,21.0,30.0,0.05
4492,1469,40.0,70.0,0.05
4493,1264,35.0,50.0,0.05
4494,1199,31.0,46.0,0.05
4495,995,27.0,39.0,0.05
4496,734,19.0,22.0,0.05
4497,1036,28.0,40.0,0.05
4498,988,29.0,38.0,0.05
4499,1021,29.0,44.0,0.05
4500,1023,29.0,44.0,0.05
4501,780,22.0,22.0,0.05
4502,1094,32.0,44.0,0.05
4503,1123,32.0,41.0,0.05
4504,950,27.0,42.0,0.05
4505,1075,30.0,48.0,0.05
4506,945,25.0,31.0,0.05
4507,807,23.0,32.0,0.05
4508,1567,44.0,77.0,0.05
4509,1142,31.0,43.0,0.05
4510,1503,45.0,99.0,0.05
4511,1494,41.0,68.0,0.05
4512,1339,34.0,58.0,0.05
4513,1250,35.0,56.0,0.05
