Pong
Episode Number,Episode Steps,Reward,Score,Epsilon
0,911,-21.0,-21.0,0.9981780000000487
1,902,-20.0,-20.0,0.996374000000097
2,1158,-19.0,-19.0,0.994058000000159
3,979,-20.0,-20.0,0.9921000000002114
4,922,-20.0,-20.0,0.9902560000002607
5,852,-21.0,-21.0,0.9885520000003063
6,853,-21.0,-21.0,0.9868460000003519
7,889,-20.0,-20.0,0.9850680000003995
8,1069,-20.0,-20.0,0.9829300000004567
9,917,-20.0,-20.0,0.9810960000005058
