Breakout
Episode Number,Episode Steps,Reward,Score,Epsilon
0,173,1.0,1.0,0.9996540000000093
1,227,2.0,2.0,0.9992000000000214
2,149,0.0,0.0,0.9989020000000294
3,165,1.0,1.0,0.9985720000000382
4,209,2.0,2.0,0.9981540000000494
5,206,2.0,2.0,0.9977420000000604
6,144,0.0,0.0,0.9974540000000681
7,124,0.0,0.0,0.9972060000000748
