MsPacman
Episode Number,Episode Steps,Reward,Score,Epsilon
114,259,11.0,110.0,0.8880540000029952
115,567,37.0,370.0,0.8869200000030255
116,415,29.0,290.0,0.8860900000030477
117,473,24.0,240.0,0.885144000003073
118,719,48.0,1100.0,0.8837060000031115
119,555,35.0,350.0,0.8825960000031412
120,359,15.0,150.0,0.8818780000031604
121,377,20.0,200.0,0.8811240000031806
122,433,22.0,220.0,0.8802580000032038
123,521,27.0,270.0,0.8792160000032316
124,541,28.0,280.0,0.8781340000032606
125,523,26.0,260.0,0.8770880000032886
126,479,29.0,290.0,0.8761300000033142
127,457,28.0,280.0,0.8752160000033387
128,639,34.0,340.0,0.8739380000033729
129,449,19.0,190.0,0.8730400000033969
130,539,24.0,240.0,0.8719620000034257
131,415,20.0,200.0,0.8711320000034479
132,555,26.0,260.0,0.8700220000034776
133,419,15.0,150.0,0.8691840000035
134,531,27.0,270.0,0.8681220000035285
135,421,21.0,210.0,0.867280000003551
136,595,31.0,350.0,0.8660900000035828
137,417,24.0,240.0,0.8652560000036051
138,457,31.0,310.0,0.8643420000036296
139,361,15.0,150.0,0.8636200000036489
140,451,27.0,270.0,0.862718000003673
141,415,22.0,220.0,0.8618880000036953
142,533,23.0,230.0,0.8608220000037238
143,505,26.0,260.0,0.8598120000037508
144,517,20.0,200.0,0.8587780000037785
145,415,17.0,170.0,0.8579480000038007
146,401,20.0,200.0,0.8571460000038221
147,855,50.0,1160.0,0.8554360000038679
148,357,12.0,120.0,0.854722000003887
149,505,25.0,250.0,0.853712000003914
150,407,22.0,220.0,0.8528980000039358
151,457,20.0,200.0,0.8519840000039602
152,319,12.0,120.0,0.8513460000039773
153,441,16.0,160.0,0.8504640000040009
154,485,33.0,330.0,0.8494940000040269
155,423,18.0,180.0,0.8486480000040495
156,451,23.0,230.0,0.8477460000040736
157,523,25.0,250.0,0.8467000000041016
158,409,19.0,190.0,0.8458820000041235
159,517,25.0,250.0,0.8448480000041512
160,391,24.0,240.0,0.8440660000041721
161,601,41.0,410.0,0.8428640000042043
162,509,26.0,260.0,0.8418460000042315
163,819,41.0,410.0,0.8402080000042753
164,519,17.0,170.0,0.8391700000043031
165,431,31.0,310.0,0.8383080000043261
166,451,29.0,290.0,0.8374060000043503
167,659,30.0,300.0,0.8360880000043855
168,511,21.0,210.0,0.8350660000044129
169,431,20.0,200.0,0.834204000004436
170,739,43.0,470.0,0.8327260000044755
171,355,17.0,170.0,0.8320160000044945
172,509,27.0,270.0,0.8309980000045217
173,441,17.0,170.0,0.8301160000045453
174,497,20.0,200.0,0.8291220000045719
175,375,18.0,180.0,0.828372000004592
176,563,23.0,230.0,0.8272460000046221
177,501,30.0,300.0,0.8262440000046489
178,403,16.0,160.0,0.8254380000046705
179,441,21.0,210.0,0.8245560000046941
180,425,18.0,180.0,0.8237060000047168
181,427,24.0,240.0,0.8228520000047397
182,529,24.0,240.0,0.821794000004768
183,477,20.0,200.0,0.8208400000047935
184,493,24.0,240.0,0.8198540000048199
185,435,19.0,190.0,0.8189840000048432
186,411,25.0,250.0,0.8181620000048652
187,509,33.0,330.0,0.8171440000048924
188,429,22.0,220.0,0.8162860000049154
189,499,32.0,320.0,0.8152880000049421
190,437,20.0,200.0,0.8144140000049654
191,413,20.0,200.0,0.8135880000049875
192,423,17.0,170.0,0.8127420000050102
193,577,32.0,320.0,0.811588000005041
194,457,21.0,210.0,0.8106740000050655
195,479,23.0,230.0,0.8097160000050911
196,421,27.0,270.0,0.8088740000051137
197,399,23.0,230.0,0.808076000005135
198,413,14.0,140.0,0.8072500000051571
199,483,26.0,260.0,0.806284000005183
200,465,23.0,230.0,0.8053540000052078
201,585,30.0,300.0,0.8041840000052392
202,653,43.0,660.0,0.8028780000052741
203,489,24.0,240.0,0.8019000000053003
204,379,15.0,150.0,0.8011420000053205
205,529,33.0,330.0,0.8000840000053488
206,395,17.0,170.0,0.79929400000537
207,457,20.0,200.0,0.7983800000053944
208,469,28.0,280.0,0.7974420000054195
209,467,16.0,160.0,0.7965080000054445
210,465,22.0,220.0,0.7955780000054694
211,439,19.0,190.0,0.7947000000054929
212,471,25.0,250.0,0.7937580000055181
213,455,23.0,230.0,0.7928480000055425
214,377,22.0,220.0,0.7920940000055626
215,413,16.0,160.0,0.7912680000055847
216,441,21.0,210.0,0.7903860000056083
217,489,27.0,270.0,0.7894080000056345
218,327,13.0,130.0,0.788754000005652
219,875,47.0,510.0,0.7870040000056988
220,435,36.0,360.0,0.7861340000057221
221,469,20.0,200.0,0.7851960000057472
222,481,27.0,270.0,0.7842340000057729
223,339,23.0,230.0,0.7835560000057911
224,671,38.0,380.0,0.782214000005827
225,493,19.0,190.0,0.7812280000058534
226,373,25.0,250.0,0.7804820000058733
227,493,34.0,340.0,0.7794960000058997
228,621,35.0,350.0,0.7782540000059329
229,529,33.0,330.0,0.7771960000059612
230,561,29.0,290.0,0.7760740000059912
231,597,35.0,350.0,0.7748800000060232
232,503,17.0,170.0,0.7738740000060501
233,407,28.0,280.0,0.7730600000060719
234,555,35.0,350.0,0.7719500000061016
235,457,15.0,150.0,0.771036000006126
236,433,30.0,300.0,0.7701700000061492
237,549,18.0,180.0,0.7690720000061786
238,499,34.0,340.0,0.7680740000062053
239,435,18.0,180.0,0.7672040000062286
240,487,23.0,230.0,0.7662300000062546
241,365,25.0,250.0,0.7655000000062742
242,369,26.0,260.0,0.7647620000062939
243,589,28.0,280.0,0.7635840000063254
244,491,27.0,270.0,0.7626020000063517
245,443,19.0,190.0,0.7617160000063754
246,531,34.0,340.0,0.7606540000064038
247,427,22.0,220.0,0.7598000000064267
248,439,30.0,300.0,0.7589220000064502
249,329,8.0,80.0,0.7582640000064678
250,447,24.0,240.0,0.7573700000064917
251,421,21.0,210.0,0.7565280000065142
252,605,35.0,580.0,0.7553180000065466
253,693,41.0,640.0,0.7539320000065837
254,545,38.0,610.0,0.7528420000066128
255,353,20.0,200.0,0.7521360000066317
256,471,16.0,160.0,0.7511940000066569
257,527,23.0,230.0,0.7501400000066851
258,465,30.0,300.0,0.74921000000671
259,555,24.0,240.0,0.7481000000067397
260,465,20.0,200.0,0.7471700000067646
261,553,40.0,440.0,0.7460640000067942
262,533,35.0,350.0,0.7449980000068227
263,411,29.0,290.0,0.7441760000068447
264,477,16.0,160.0,0.7432220000068702
265,479,19.0,190.0,0.7422640000068959
266,483,27.0,270.0,0.7412980000069217
267,503,28.0,280.0,0.7402920000069486
268,1047,76.0,1030.0,0.7381980000070046
269,489,31.0,310.0,0.7372200000070308
270,455,27.0,270.0,0.7363100000070552
271,519,40.0,400.0,0.7352720000070829
272,591,33.0,330.0,0.7340900000071146
273,657,44.0,670.0,0.7327760000071497
274,519,25.0,250.0,0.7317380000071775
275,411,19.0,190.0,0.7309160000071995
276,391,20.0,200.0,0.7301340000072204
277,395,29.0,290.0,0.7293440000072415
278,545,35.0,350.0,0.7282540000072707
279,427,19.0,190.0,0.7274000000072935
280,543,24.0,240.0,0.7263140000073226
281,315,17.0,170.0,0.7256840000073395
282,469,28.0,280.0,0.7247460000073646
283,433,23.0,230.0,0.7238800000073877
284,603,39.0,1010.0,0.72267400000742
285,323,9.0,90.0,0.7220280000074373
286,379,23.0,230.0,0.7212700000074576
287,499,33.0,330.0,0.7202720000074843
288,513,26.0,260.0,0.7192460000075117
289,245,8.0,80.0,0.7187560000075248
290,671,37.0,370.0,0.7174140000075607
291,497,30.0,300.0,0.7164200000075873
292,411,29.0,290.0,0.7155980000076093
293,473,33.0,330.0,0.7146520000076346
294,627,44.0,480.0,0.7133980000076682
295,535,34.0,380.0,0.7123280000076968
296,411,18.0,180.0,0.7115060000077188
297,491,29.0,290.0,0.7105240000077451
298,409,24.0,240.0,0.709706000007767
299,503,14.0,140.0,0.7087000000077939
300,597,46.0,690.0,0.7075060000078258
301,433,18.0,180.0,0.706640000007849
302,439,24.0,240.0,0.7057620000078725
303,403,20.0,200.0,0.704956000007894
304,395,24.0,240.0,0.7041660000079152
305,497,23.0,230.0,0.7031720000079418
306,571,35.0,350.0,0.7020300000079723
307,739,39.0,390.0,0.7005520000080119
308,501,35.0,350.0,0.6995500000080387
309,477,34.0,340.0,0.6985960000080642
310,567,36.0,360.0,0.6974620000080946
311,639,34.0,570.0,0.6961840000081287
312,333,13.0,130.0,0.6955180000081466
313,567,33.0,330.0,0.6943840000081769
314,441,22.0,220.0,0.6935020000082005
315,471,34.0,340.0,0.6925600000082257
316,521,25.0,250.0,0.6915180000082536
317,491,28.0,280.0,0.6905360000082799
318,719,67.0,900.0,0.6890980000083183
319,385,23.0,230.0,0.6883280000083389
320,457,36.0,360.0,0.6874140000083634
321,523,34.0,340.0,0.6863680000083914
322,325,6.0,60.0,0.6857180000084088
323,649,39.0,620.0,0.6844200000084435
324,475,25.0,250.0,0.6834700000084689
325,381,31.0,310.0,0.6827080000084893
326,869,68.0,720.0,0.6809700000085358
327,397,26.0,260.0,0.680176000008557
328,481,30.0,300.0,0.6792140000085828
329,715,57.0,610.0,0.677784000008621
330,647,40.0,400.0,0.6764900000086557
331,275,13.0,130.0,0.6759400000086704
332,637,38.0,420.0,0.6746660000087045
333,489,28.0,280.0,0.6736880000087306
334,455,34.0,340.0,0.672778000008755
335,463,26.0,260.0,0.6718520000087798
336,511,31.0,310.0,0.6708300000088071
337,491,27.0,270.0,0.6698480000088334
338,475,29.0,290.0,0.6688980000088588
339,703,42.0,460.0,0.6674920000088964
340,1177,84.0,920.0,0.6651380000089594
341,503,30.0,300.0,0.6641320000089863
342,445,26.0,260.0,0.6632420000090101
343,513,31.0,310.0,0.6622160000090376
344,679,56.0,600.0,0.6608580000090739
345,483,40.0,400.0,0.6598920000090998
346,1075,67.0,750.0,0.6577420000091573
347,449,22.0,220.0,0.6568440000091813
348,465,23.0,230.0,0.6559140000092062
349,473,29.0,290.0,0.6549680000092315
350,379,18.0,180.0,0.6542100000092518
351,505,24.0,240.0,0.6532000000092788
352,425,22.0,220.0,0.6523500000093015
353,329,14.0,140.0,0.6516920000093192
354,405,26.0,260.0,0.6508820000093408
355,437,31.0,310.0,0.6500080000093642
356,461,30.0,300.0,0.6490860000093889
357,591,43.0,470.0,0.6479040000094205
358,639,52.0,750.0,0.6466260000094547
359,395,22.0,220.0,0.6458360000094758
360,675,31.0,310.0,0.644486000009512
361,387,29.0,290.0,0.6437120000095327
362,495,42.0,420.0,0.6427220000095591
363,335,15.0,150.0,0.6420520000095771
364,423,23.0,230.0,0.6412060000095997
365,681,46.0,500.0,0.6398440000096361
366,531,39.0,390.0,0.6387820000096646
367,591,34.0,340.0,0.6376000000096962
368,359,17.0,170.0,0.6368820000097154
369,959,64.0,730.0,0.6349640000097667
370,485,27.0,270.0,0.6339940000097927
371,339,18.0,180.0,0.6333160000098108
372,587,30.0,300.0,0.6321420000098422
373,497,37.0,370.0,0.6311480000098688
374,511,24.0,240.0,0.6301260000098962
375,383,24.0,240.0,0.6293600000099167
376,605,39.0,390.0,0.628150000009949
377,427,26.0,260.0,0.6272960000099719
378,747,50.0,1120.0,0.6258020000100118
379,303,21.0,210.0,0.6251960000100281
380,673,32.0,360.0,0.6238500000100641
381,399,34.0,340.0,0.6230520000100854
382,579,32.0,360.0,0.6218940000101164
383,397,21.0,210.0,0.6211000000101377
384,609,46.0,460.0,0.6198820000101702
385,397,17.0,170.0,0.6190880000101915
386,493,27.0,270.0,0.6181020000102179
387,681,50.0,730.0,0.6167400000102543
388,499,41.0,410.0,0.615742000010281
389,465,34.0,340.0,0.6148120000103059
390,539,30.0,300.0,0.6137340000103347
391,439,30.0,300.0,0.6128560000103582
392,669,44.0,670.0,0.611518000010394
393,485,30.0,300.0,0.61054800001042
394,355,27.0,270.0,0.609838000010439
395,513,30.0,300.0,0.6088120000104664
396,511,25.0,250.0,0.6077900000104938
397,469,36.0,360.0,0.6068520000105189
398,375,21.0,210.0,0.6061020000105389
399,457,24.0,240.0,0.6051880000105634
400,411,22.0,220.0,0.6043660000105854
401,493,41.0,450.0,0.6033800000106118
402,323,18.0,180.0,0.602734000010629
403,571,43.0,660.0,0.6015920000106596
404,655,49.0,720.0,0.6002820000106946
405,481,36.0,360.0,0.5993200000107204
406,443,18.0,180.0,0.5984340000107441
407,507,36.0,360.0,0.5974200000107712
408,487,30.0,300.0,0.5964460000107973
409,651,36.0,400.0,0.5951440000108321
410,325,14.0,140.0,0.5944940000108495
411,665,41.0,450.0,0.5931640000108851
412,769,53.0,760.0,0.5916260000109262
413,477,28.0,280.0,0.5906720000109518
414,339,18.0,180.0,0.5899940000109699
415,771,63.0,1090.0,0.5884520000110112
416,871,68.0,760.0,0.5867100000110578
417,427,32.0,320.0,0.5858560000110806
418,519,23.0,230.0,0.5848180000111084
419,479,32.0,320.0,0.583860000011134
420,471,33.0,330.0,0.5829180000111592
421,649,45.0,680.0,0.581620000011194
422,657,36.0,360.0,0.5803060000112291
423,387,33.0,330.0,0.5795320000112498
424,459,33.0,330.0,0.5786140000112744
425,453,35.0,350.0,0.5777080000112986
426,479,27.0,270.0,0.5767500000113243
427,477,31.0,310.0,0.5757960000113498
428,465,31.0,310.0,0.5748660000113747
429,551,32.0,320.0,0.5737640000114042
430,681,42.0,460.0,0.5724020000114406
431,503,37.0,370.0,0.5713960000114675
432,901,75.0,1210.0,0.5695940000115157
433,679,66.0,1220.0,0.5682360000115521
434,449,28.0,280.0,0.5673380000115761
435,431,25.0,250.0,0.5664760000115991
436,423,29.0,290.0,0.5656300000116218
437,423,29.0,290.0,0.5647840000116444
438,397,24.0,240.0,0.5639900000116657
439,473,35.0,350.0,0.563044000011691
440,695,47.0,470.0,0.5616540000117282
441,457,26.0,260.0,0.5607400000117526
442,799,42.0,1040.0,0.5591420000117954
443,347,27.0,270.0,0.5584480000118139
444,567,27.0,270.0,0.5573140000118443
445,839,48.0,750.0,0.5556360000118892
446,509,32.0,320.0,0.5546180000119164
447,515,36.0,400.0,0.553588000011944
448,651,43.0,660.0,0.5522860000119788
449,499,25.0,250.0,0.5512880000120055
450,481,30.0,300.0,0.5503260000120312
451,519,40.0,400.0,0.549288000012059
452,545,42.0,420.0,0.5481980000120882
453,517,41.0,410.0,0.5471640000121158
454,547,37.0,370.0,0.5460700000121451
455,401,26.0,260.0,0.5452680000121666
456,493,25.0,250.0,0.544282000012193
457,463,36.0,360.0,0.5433560000122177
458,627,30.0,340.0,0.5421020000122513
459,549,48.0,480.0,0.5410040000122807
460,579,41.0,640.0,0.5398460000123116
461,617,54.0,580.0,0.5386120000123447
462,403,26.0,260.0,0.5378060000123662
463,415,28.0,280.0,0.5369760000123884
464,513,32.0,320.0,0.5359500000124159
465,777,75.0,980.0,0.5343960000124575
466,431,22.0,220.0,0.5335340000124805
467,529,29.0,290.0,0.5324760000125088
468,405,26.0,260.0,0.5316660000125305
469,647,41.0,1030.0,0.5303720000125651
470,719,55.0,550.0,0.5289340000126036
471,493,29.0,290.0,0.52794800001263
472,549,39.0,390.0,0.5268500000126594
473,391,29.0,290.0,0.5260680000126803
474,605,58.0,580.0,0.5248580000127127
475,403,28.0,280.0,0.5240520000127342
476,439,26.0,260.0,0.5231740000127577
477,421,29.0,290.0,0.5223320000127802
478,579,33.0,330.0,0.5211740000128112
479,369,19.0,190.0,0.520436000012831
480,435,36.0,360.0,0.5195660000128542
481,479,35.0,350.0,0.5186080000128799
482,331,21.0,210.0,0.5179460000128976
483,637,41.0,450.0,0.5166720000129317
484,609,49.0,530.0,0.5154540000129643
485,439,34.0,340.0,0.5145760000129878
486,463,29.0,290.0,0.5136500000130125
487,647,36.0,360.0,0.5123560000130472
488,433,31.0,310.0,0.5114900000130703
489,409,31.0,310.0,0.5106720000130922
490,441,24.0,240.0,0.5097900000131158
491,459,29.0,290.0,0.5088720000131404
492,459,31.0,310.0,0.5079540000131649
493,785,36.0,590.0,0.5063840000132069
494,369,33.0,330.0,0.5056460000132267
495,495,44.0,440.0,0.5046560000132532
496,383,23.0,230.0,0.5038900000132737
497,499,37.0,370.0,0.5028920000133004
498,717,48.0,520.0,0.5014580000133387
499,499,37.0,410.0,0.5004600000133654
500,407,22.0,220.0,0.4996460000133774
501,623,43.0,470.0,0.49840000001337614
502,619,34.0,340.0,0.4971620000133749
503,431,39.0,390.0,0.49630000001337404
504,455,34.0,340.0,0.49539000001337313
505,385,21.0,210.0,0.49462000001337236
506,431,29.0,290.0,0.4937580000133715
507,483,23.0,230.0,0.49279200001337053
508,713,72.0,760.0,0.4913660000133691
509,397,19.0,190.0,0.4905720000133683
510,739,68.0,1340.0,0.48909400001336684
511,695,61.0,650.0,0.48770400001336545
512,793,73.0,1050.0,0.48611800001336386
513,627,50.0,730.0,0.4848640000133626
514,403,24.0,240.0,0.4840580000133618
515,503,37.0,370.0,0.4830520000133608
516,611,40.0,440.0,0.48183000001335957
517,507,33.0,330.0,0.48081600001335856
518,629,37.0,370.0,0.4795580000133573
519,479,31.0,310.0,0.47860000001335634
520,609,66.0,700.0,0.4773820000133551
521,403,28.0,280.0,0.4765760000133543
522,623,48.0,520.0,0.47533000001335307
523,487,32.0,320.0,0.4743560000133521
524,731,54.0,770.0,0.47289400001335063
525,545,42.0,420.0,0.47180400001334954
526,423,35.0,350.0,0.4709580000133487
527,531,35.0,350.0,0.46989600001334764
528,377,29.0,290.0,0.4691420000133469
529,685,46.0,500.0,0.4677720000133455
530,523,41.0,410.0,0.46672600001334447
531,657,53.0,570.0,0.46541200001334315
532,663,36.0,590.0,0.4640860000133418
533,623,51.0,740.0,0.4628400000133406
534,475,23.0,230.0,0.46189000001333963
535,691,59.0,590.0,0.46050800001333825
536,497,46.0,460.0,0.45951400001333725
537,643,55.0,590.0,0.45822800001333597
538,497,26.0,260.0,0.457234000013335
539,423,33.0,330.0,0.4563880000133341
540,427,19.0,190.0,0.4555340000133333
541,385,15.0,150.0,0.4547640000133325
542,433,27.0,270.0,0.45389800001333164
543,503,36.0,360.0,0.45289200001333063
544,655,43.0,470.0,0.4515820000133293
545,421,25.0,250.0,0.4507400000133285
546,403,28.0,280.0,0.4499340000133277
547,383,26.0,260.0,0.4491680000133269
548,319,21.0,210.0,0.44853000001332627
549,467,35.0,350.0,0.44759600001332533
550,927,62.0,890.0,0.4457420000133235
551,329,20.0,200.0,0.4450840000133228
552,751,53.0,760.0,0.4435820000133213
553,499,36.0,360.0,0.4425840000133203
554,691,66.0,1320.0,0.44120200001331894
555,389,28.0,280.0,0.44042400001331816
556,393,35.0,350.0,0.4396380000133174
557,783,57.0,570.0,0.4380720000133158
558,505,46.0,460.0,0.4370620000133148
559,459,38.0,380.0,0.4361440000133139
560,383,21.0,210.0,0.4353780000133131
561,455,38.0,380.0,0.4344680000133122
562,505,33.0,330.0,0.4334580000133112
563,475,28.0,280.0,0.43250800001331025
564,575,45.0,450.0,0.4313580000133091
565,395,24.0,240.0,0.4305680000133083
566,351,28.0,280.0,0.4298660000133076
567,509,39.0,390.0,0.4288480000133066
568,399,37.0,370.0,0.4280500000133058
569,477,34.0,340.0,0.42709600001330483
570,779,60.0,870.0,0.4255380000133033
571,407,29.0,290.0,0.42472400001330246
572,633,58.0,620.0,0.4234580000133012
573,705,47.0,700.0,0.4220480000132998
574,607,41.0,410.0,0.42083400001329857
575,661,46.0,1080.0,0.41951200001329725
576,569,51.0,510.0,0.4183740000132961
577,377,29.0,290.0,0.41762000001329536
578,831,73.0,1190.0,0.4159580000132937
579,533,36.0,360.0,0.41489200001329263
580,511,40.0,440.0,0.4138700000132916
581,739,52.0,560.0,0.4123920000132901
582,451,26.0,260.0,0.4114900000132892
583,517,34.0,340.0,0.4104560000132882
584,741,44.0,1060.0,0.4089740000132867
585,601,50.0,730.0,0.4077720000132855
586,629,51.0,510.0,0.40651400001328425
587,553,43.0,430.0,0.40540800001328314
588,453,32.0,320.0,0.40450200001328224
589,617,52.0,560.0,0.403268000013281
590,507,58.0,580.0,0.40225400001328
591,439,29.0,290.0,0.4013760000132791
592,825,60.0,870.0,0.39972600001327746
593,703,64.0,870.0,0.39832000001327605
594,453,31.0,310.0,0.39741400001327515
595,427,34.0,340.0,0.3965600000132743
596,479,32.0,320.0,0.39560200001327334
597,475,37.0,370.0,0.3946520000132724
598,383,22.0,220.0,0.3938860000132716
599,703,57.0,800.0,0.3924800000132702
600,455,34.0,340.0,0.3915700000132693
601,423,34.0,340.0,0.39072400001326846
602,599,42.0,420.0,0.38952600001326726
603,333,21.0,210.0,0.3888600000132666
604,549,40.0,400.0,0.3877620000132655
605,705,61.0,1280.0,0.3863520000132641
606,473,43.0,430.0,0.38540600001326314
607,491,40.0,400.0,0.38442400001326216
608,483,26.0,260.0,0.3834580000132612
609,629,49.0,530.0,0.38220000001325993
610,421,33.0,330.0,0.3813580000132591
611,669,51.0,740.0,0.38002000001325775
612,435,40.0,400.0,0.3791500000132569
613,447,44.0,440.0,0.378256000013256
614,603,49.0,490.0,0.3770500000132548
615,553,42.0,420.0,0.3759440000132537
616,535,41.0,410.0,0.3748740000132526
617,513,38.0,380.0,0.3738480000132516
618,651,58.0,660.0,0.3725460000132503
619,685,64.0,870.0,0.3711760000132489
620,711,62.0,1290.0,0.3697540000132475
621,361,27.0,270.0,0.36903200001324676
622,373,21.0,210.0,0.368286000013246
623,433,29.0,290.0,0.36742000001324515
624,419,31.0,310.0,0.3665820000132443
625,683,52.0,560.0,0.36521600001324295
626,551,45.0,450.0,0.36411400001324185
627,545,49.0,490.0,0.36302400001324076
628,369,31.0,310.0,0.36228600001324
629,619,44.0,480.0,0.3610480000132388
630,377,29.0,290.0,0.360294000013238
631,661,46.0,500.0,0.3589720000132367
632,445,33.0,330.0,0.3580820000132358
633,645,40.0,400.0,0.3567920000132345
634,541,56.0,560.0,0.35571000001323344
635,469,38.0,380.0,0.3547720000132325
636,439,34.0,340.0,0.3538940000132316
637,469,27.0,270.0,0.3529560000132307
638,375,38.0,380.0,0.35220600001322994
639,645,55.0,590.0,0.35091600001322865
640,619,58.0,620.0,0.3496780000132274
641,477,37.0,610.0,0.34872400001322645
642,629,58.0,620.0,0.3474660000132252
643,739,61.0,650.0,0.3459880000132237
644,659,63.0,860.0,0.3446700000132224
645,525,37.0,370.0,0.34362000001322135
646,499,34.0,340.0,0.34262200001322035
647,481,40.0,400.0,0.3416600000132194
648,929,85.0,980.0,0.33980200001321753
649,611,44.0,480.0,0.3385800000132163
650,751,57.0,610.0,0.3370780000132148
651,355,26.0,260.0,0.3363680000132141
652,665,59.0,630.0,0.33503800001321277
653,485,33.0,330.0,0.3340680000132118
654,623,56.0,560.0,0.33282200001321055
655,547,49.0,530.0,0.33172800001320946
656,523,34.0,380.0,0.3306820000132084
657,1035,79.0,1100.0,0.32861200001320634
658,465,34.0,340.0,0.3276820000132054
659,729,54.0,770.0,0.32622400001320395
660,505,35.0,350.0,0.32521400001320294
661,467,39.0,390.0,0.324280000013202
662,721,44.0,670.0,0.32283800001320057
663,1049,69.0,1350.0,0.32074000001319847
664,499,50.0,500.0,0.31974200001319747
