Seaquest
Episode Number,Episode Steps,Reward,Score,Epsilon
48,398,1.0,20.0,0.9223780000006405
49,505,2.0,40.0,0.920863000000653
50,634,8.0,180.0,0.9189610000006687
51,844,8.0,160.0,0.9164290000006896
52,322,0.0,0.0,0.9154630000006976
53,465,4.0,80.0,0.9140680000007091
54,413,0.0,0.0,0.9128290000007193
55,475,4.0,80.0,0.9114040000007311
56,355,2.0,40.0,0.9103390000007399
57,634,4.0,80.0,0.9084370000007556
58,378,1.0,20.0,0.9073030000007649
59,410,1.0,20.0,0.9060730000007751
60,408,1.0,20.0,0.9048490000007852
61,453,2.0,40.0,0.9034900000007964
62,371,1.0,20.0,0.9023770000008056
63,368,2.0,40.0,0.9012730000008147
64,471,4.0,80.0,0.8998600000008263
65,659,5.0,100.0,0.8978830000008426
66,452,3.0,60.0,0.8965270000008538
67,621,5.0,100.0,0.8946640000008692
68,626,5.0,100.0,0.8927860000008847
69,444,2.0,40.0,0.8914540000008957
70,383,1.0,20.0,0.8903050000009052
71,564,1.0,20.0,0.8886130000009191
72,504,3.0,60.0,0.8871010000009316
73,425,0.0,0.0,0.8858260000009421
74,962,9.0,180.0,0.882940000000966
75,665,9.0,180.0,0.8809450000009824
76,402,1.0,20.0,0.8797390000009924
77,529,6.0,120.0,0.8781520000010055
78,581,7.0,140.0,0.8764090000010198
79,695,4.0,80.0,0.874324000001037
80,520,4.0,80.0,0.8727640000010499
81,470,3.0,60.0,0.8713540000010616
82,426,2.0,40.0,0.8700760000010721
83,420,1.0,20.0,0.8688160000010825
84,543,4.0,80.0,0.8671870000010959
85,533,2.0,40.0,0.8655880000011091
86,469,2.0,40.0,0.8641810000011207
87,432,2.0,40.0,0.8628850000011314
88,384,1.0,20.0,0.861733000001141
89,619,5.0,100.0,0.8598760000011563
90,599,3.0,60.0,0.8580790000011711
91,617,5.0,100.0,0.8562280000011864
92,374,2.0,40.0,0.8551060000011956
93,527,3.0,60.0,0.8535250000012087
94,811,10.0,200.0,0.8510920000012288
95,449,3.0,60.0,0.8497450000012399
96,354,1.0,20.0,0.8486830000012486
97,463,1.0,20.0,0.8472940000012601
98,410,3.0,60.0,0.8460640000012702
99,808,9.0,180.0,0.8436400000012902
100,368,1.0,20.0,0.8425360000012994
101,1056,14.0,280.0,0.8393680000013255
102,415,2.0,40.0,0.8381230000013358
103,482,3.0,60.0,0.8366770000013477
104,346,1.0,20.0,0.8356390000013563
105,678,5.0,100.0,0.833605000001373
106,435,2.0,40.0,0.8323000000013838
107,452,3.0,60.0,0.830944000001395
108,528,5.0,100.0,0.8293600000014081
109,698,10.0,200.0,0.8272660000014254
110,513,4.0,80.0,0.8257270000014381
111,606,4.0,80.0,0.8239090000014531
112,939,8.0,160.0,0.8210920000014763
113,468,4.0,80.0,0.8196880000014879
114,396,1.0,20.0,0.8185000000014977
115,436,3.0,60.0,0.8171920000015085
116,470,3.0,60.0,0.8157820000015201
117,366,1.0,20.0,0.8146840000015292
118,581,5.0,100.0,0.8129410000015436
119,519,5.0,100.0,0.8113840000015564
120,554,3.0,60.0,0.8097220000015701
121,358,0.0,0.0,0.808648000001579
122,633,7.0,140.0,0.8067490000015947
123,417,1.0,20.0,0.805498000001605
124,493,2.0,40.0,0.8040190000016172
125,517,5.0,100.0,0.80246800000163
126,361,0.0,0.0,0.8013850000016389
127,495,4.0,80.0,0.7999000000016512
128,604,5.0,100.0,0.7980880000016661
129,849,11.0,220.0,0.7955410000016871
130,381,1.0,20.0,0.7943980000016966
131,402,2.0,40.0,0.7931920000017065
132,677,5.0,100.0,0.7911610000017233
133,556,3.0,60.0,0.789493000001737
134,393,1.0,20.0,0.7883140000017468
135,776,12.0,240.0,0.785986000001766
136,686,8.0,160.0,0.783928000001783
137,664,6.0,120.0,0.7819360000017994
138,949,13.0,260.0,0.7790890000018229
139,564,8.0,180.0,0.7773970000018369
140,712,10.0,220.0,0.7752610000018545
141,410,2.0,40.0,0.7740310000018646
142,560,3.0,60.0,0.7723510000018785
143,588,7.0,140.0,0.7705870000018931
144,426,4.0,80.0,0.7693090000019036
145,860,11.0,220.0,0.7667290000019249
146,543,4.0,80.0,0.7651000000019383
147,849,6.0,120.0,0.7625530000019594
148,693,12.0,240.0,0.7604740000019765
149,500,3.0,60.0,0.7589740000019889
150,447,5.0,100.0,0.757633000002
151,646,4.0,80.0,0.755695000002016
152,679,7.0,140.0,0.7536580000020328
153,964,11.0,220.0,0.7507660000020566
154,554,5.0,100.0,0.7491040000020703
155,630,7.0,140.0,0.7472140000020859
156,893,11.0,220.0,0.744535000002108
157,705,6.0,120.0,0.7424200000021255
158,444,3.0,60.0,0.7410880000021365
159,1075,15.0,300.0,0.7378630000021631
160,523,7.0,140.0,0.736294000002176
161,696,9.0,180.0,0.7342060000021933
162,422,1.0,20.0,0.7329400000022037
163,1234,18.0,360.0,0.7292380000022343
164,741,9.0,180.0,0.7270150000022526
165,601,8.0,160.0,0.7252120000022675
166,493,4.0,80.0,0.7237330000022797
167,681,5.0,100.0,0.7216900000022966
168,472,4.0,80.0,0.7202740000023082
169,849,15.0,300.0,0.7177270000023293
170,621,2.0,40.0,0.7158640000023446
171,461,3.0,60.0,0.714481000002356
172,462,2.0,40.0,0.7130950000023675
173,589,4.0,80.0,0.711328000002382
174,636,7.0,140.0,0.7094200000023978
175,541,6.0,120.0,0.7077970000024112
176,493,4.0,80.0,0.7063180000024234
177,944,14.0,280.0,0.7034860000024468
178,429,4.0,80.0,0.7021990000024574
179,356,2.0,40.0,0.7011310000024662
180,628,3.0,60.0,0.6992470000024817
181,733,8.0,160.0,0.6970480000024999
182,437,1.0,20.0,0.6957370000025107
183,671,8.0,160.0,0.6937240000025273
184,767,12.0,240.0,0.6914230000025463
185,968,13.0,260.0,0.6885190000025703
186,504,7.0,140.0,0.6870070000025827
187,503,3.0,80.0,0.6854980000025952
188,706,9.0,180.0,0.6833800000026127
189,522,4.0,80.0,0.6818140000026256
190,832,11.0,240.0,0.6793180000026462
191,534,5.0,100.0,0.6777160000026594
192,829,7.0,140.0,0.6752290000026799
193,573,7.0,160.0,0.6735100000026941
194,556,4.0,80.0,0.6718420000027079
195,792,7.0,140.0,0.6694660000027275
196,806,10.0,200.0,0.6670480000027474
197,468,2.0,40.0,0.665644000002759
198,375,1.0,20.0,0.6645190000027683
199,600,6.0,120.0,0.6627190000027832
200,478,2.0,40.0,0.661285000002795
201,740,9.0,180.0,0.6590650000028133
202,730,8.0,160.0,0.6568750000028314
203,734,8.0,160.0,0.6546730000028496
204,550,3.0,60.0,0.6530230000028632
205,591,7.0,140.0,0.6512500000028778
206,512,4.0,80.0,0.6497140000028905
207,761,10.0,200.0,0.6474310000029093
208,471,3.0,60.0,0.646018000002921
209,949,11.0,220.0,0.6431710000029445
210,587,7.0,140.0,0.641410000002959
211,455,4.0,80.0,0.6400450000029703
212,870,12.0,240.0,0.6374350000029918
213,925,14.0,280.0,0.6346600000030147
214,401,1.0,20.0,0.6334570000030246
215,1033,11.0,220.0,0.6303580000030502
216,511,4.0,80.0,0.6288250000030629
217,506,5.0,100.0,0.6273070000030754
218,920,12.0,240.0,0.6245470000030982
219,871,6.0,120.0,0.6219340000031197
220,566,5.0,100.0,0.6202360000031337
221,564,6.0,120.0,0.6185440000031477
222,1091,14.0,280.0,0.6152710000031747
223,477,3.0,60.0,0.6138400000031865
224,709,6.0,120.0,0.611713000003204
225,826,9.0,180.0,0.6092350000032245
226,761,7.0,140.0,0.6069520000032433
227,448,4.0,80.0,0.6056080000032544
228,541,6.0,120.0,0.6039850000032678
229,826,14.0,280.0,0.6015070000032883
230,1218,17.0,340.0,0.5978530000033184
231,1247,16.0,320.0,0.5941120000033493
232,648,6.0,120.0,0.5921680000033653
233,1107,17.0,340.0,0.5888470000033927
234,547,2.0,40.0,0.5872060000034063
235,829,11.0,220.0,0.5847190000034268
236,786,11.0,220.0,0.5823610000034463
237,474,4.0,80.0,0.580939000003458
238,560,7.0,140.0,0.5792590000034719
239,682,10.0,220.0,0.5772130000034887
240,1100,13.0,260.0,0.573913000003516
241,776,6.0,120.0,0.5715850000035352
242,526,6.0,120.0,0.5700070000035482
243,688,10.0,220.0,0.5679430000035652
244,583,6.0,120.0,0.5661940000035797
245,478,3.0,60.0,0.5647600000035915
246,666,9.0,180.0,0.562762000003608
247,718,8.0,160.0,0.5606080000036258
248,623,10.0,200.0,0.5587390000036412
249,638,9.0,180.0,0.556825000003657
250,687,10.0,200.0,0.554764000003674
251,685,4.0,80.0,0.5527090000036909
252,1075,14.0,280.0,0.5494840000037176
253,532,6.0,120.0,0.5478880000037307
254,811,10.0,200.0,0.5454550000037508
255,884,10.0,200.0,0.5428030000037727
256,400,1.0,20.0,0.5416030000037826
257,531,7.0,140.0,0.5400100000037957
258,777,8.0,160.0,0.537679000003815
259,682,10.0,200.0,0.5356330000038318
260,714,9.0,180.0,0.5334910000038495
261,772,10.0,220.0,0.5311750000038686
262,645,8.0,160.0,0.5292400000038846
263,655,9.0,180.0,0.5272750000039008
264,748,8.0,160.0,0.5250310000039193
265,566,7.0,140.0,0.5233330000039333
266,536,5.0,100.0,0.5217250000039466
267,617,7.0,140.0,0.5198740000039619
268,777,10.0,200.0,0.5175430000039811
269,590,8.0,160.0,0.5157730000039957
270,500,8.0,160.0,0.5142730000040081
271,834,10.0,200.0,0.5117710000040288
272,834,13.0,260.0,0.5092690000040494
273,528,7.0,140.0,0.5076850000040625
274,728,10.0,200.0,0.5055010000040805
275,476,5.0,100.0,0.5040730000040923
276,605,5.0,100.0,0.5022580000041073
277,1002,13.0,260.0,0.49925200000413206
278,515,7.0,140.0,0.4977070000041448
279,506,6.0,120.0,0.49618900000415733
280,466,4.0,80.0,0.49479100000416887
281,583,7.0,140.0,0.4930420000041833
282,1068,12.0,240.0,0.48983800000420974
283,780,11.0,220.0,0.48749800000422905
284,624,6.0,120.0,0.4856260000042445
285,850,11.0,220.0,0.48307600000426554
286,746,13.0,260.0,0.480838000004284
287,1018,16.0,320.0,0.4777840000043092
288,570,8.0,160.0,0.4760740000043233
289,1526,24.0,480.0,0.4714960000043611
290,894,13.0,260.0,0.4688140000043832
291,1012,14.0,280.0,0.4657780000044083
292,1138,16.0,320.0,0.46236400000443645
293,946,15.0,300.0,0.45952600000445987
294,963,13.0,260.0,0.4566370000044837
295,704,10.0,200.0,0.45452500000450113
296,731,9.0,180.0,0.45233200000451923
297,836,10.0,200.0,0.4498240000045399
298,519,7.0,140.0,0.4482670000045528
299,565,9.0,180.0,0.44657200000456676
300,476,6.0,140.0,0.44514400000457854
301,633,9.0,180.0,0.4432450000045942
302,1017,18.0,360.0,0.4401940000046194
303,936,13.0,260.0,0.43738600000464256
304,545,8.0,160.0,0.43575100000465605
305,773,12.0,260.0,0.4334320000046752
306,481,8.0,160.0,0.4319890000046871
307,682,7.0,140.0,0.429943000004704
308,934,10.0,200.0,0.4271410000047271
309,724,8.0,160.0,0.424969000004745
310,878,9.0,180.0,0.42233500000476676
311,764,12.0,240.0,0.42004300000478567
312,844,7.0,140.0,0.41751100000480657
313,461,5.0,100.0,0.416128000004818
314,1110,17.0,360.0,0.41279800000484546
315,667,10.0,200.0,0.41079700000486197
316,546,6.0,120.0,0.4091590000048755
317,957,10.0,200.0,0.4062880000048992
318,499,5.0,100.0,0.4047910000049115
319,631,8.0,160.0,0.40289800000492715
320,424,2.0,40.0,0.40162600000493764
321,785,13.0,260.0,0.3992710000049571
322,598,8.0,160.0,0.3974770000049719
323,747,10.0,200.0,0.3952360000049904
324,595,7.0,140.0,0.3934510000050051
325,815,8.0,160.0,0.3910060000050253
326,593,7.0,140.0,0.38922700000503996
327,838,7.0,140.0,0.3867130000050607
328,1200,16.0,320.0,0.3831130000050904
329,793,10.0,200.0,0.38073400000511004
330,993,13.0,260.0,0.3777550000051346
331,789,9.0,180.0,0.37538800000515415
332,948,15.0,300.0,0.3725440000051776
333,984,13.0,260.0,0.369592000005202
334,531,6.0,120.0,0.3679990000052151
335,581,6.0,120.0,0.3662560000052295
336,685,9.0,180.0,0.36420100000524647
337,690,8.0,160.0,0.36213100000526355
338,987,13.0,260.0,0.359170000005288
339,487,7.0,140.0,0.35770900000530004
340,913,13.0,260.0,0.35497000000532264
341,527,5.0,100.0,0.3533890000053357
342,450,4.0,80.0,0.3520390000053468
343,517,6.0,120.0,0.3504880000053596
344,817,13.0,260.0,0.34803700000537985
345,761,12.0,240.0,0.3457540000053987
346,687,8.0,160.0,0.3436930000054157
347,587,7.0,140.0,0.3419320000054302
348,833,12.0,240.0,0.33943300000545085
349,414,4.0,80.0,0.3381910000054611
350,642,5.0,100.0,0.336265000005477
351,699,5.0,100.0,0.3341680000054943
352,763,11.0,240.0,0.3318790000055132
353,890,10.0,200.0,0.3292090000055352
354,445,5.0,100.0,0.32787400000554623
355,615,7.0,160.0,0.32602900000556145
356,673,8.0,160.0,0.3240100000055781
357,1245,10.0,200.0,0.32027500000560893
358,481,6.0,120.0,0.31883200000562084
359,842,10.0,200.0,0.3163060000056417
360,471,5.0,100.0,0.31489300000565335
361,815,6.0,120.0,0.3124480000056735
362,564,8.0,180.0,0.3107560000056875
363,694,8.0,160.0,0.30867400000570466
364,752,6.0,120.0,0.3064180000057233
365,495,4.0,80.0,0.30493300000573553
366,689,9.0,180.0,0.3028660000057526
367,519,5.0,100.0,0.30130900000576544
368,736,11.0,220.0,0.29910100000578366
369,476,5.0,100.0,0.29767300000579544
370,1204,25.0,500.0,0.29406100000582525
371,795,7.0,140.0,0.2916760000058449
372,776,9.0,180.0,0.28934800000586414
373,475,9.0,180.0,0.2879230000058759
374,844,6.0,120.0,0.2853910000058968
375,703,12.0,240.0,0.2832820000059142
376,901,14.0,280.0,0.2805790000059365
377,966,16.0,340.0,0.2776810000059604
378,671,6.0,120.0,0.275668000005977
379,477,5.0,100.0,0.27423700000598883
380,1112,9.0,180.0,0.27090100000601636
381,829,11.0,220.0,0.2684140000060369
382,643,8.0,160.0,0.2664850000060528
383,519,6.0,120.0,0.26492800000606564
384,693,13.0,280.0,0.2628490000060828
385,732,8.0,160.0,0.2606530000061009
386,470,5.0,100.0,0.25924300000611256
387,884,10.0,220.0,0.25659100000613444
388,524,8.0,160.0,0.2550190000061474
389,1007,13.0,260.0,0.25199800000617234
390,477,5.0,100.0,0.25056700000618415
391,705,9.0,180.0,0.24845200000618728
392,752,8.0,160.0,0.24619600000618502
393,614,8.0,160.0,0.24435400000618318
394,684,9.0,180.0,0.24230200000618113
395,472,5.0,100.0,0.2408860000061797
396,916,14.0,280.0,0.23813800000617696
397,671,10.0,200.0,0.23612500000617495
398,620,8.0,160.0,0.2342650000061731
399,916,14.0,280.0,0.23151700000617034
400,799,9.0,200.0,0.22912000000616795
401,789,10.0,200.0,0.22675300000616558
402,1287,18.0,360.0,0.22289200000616172
403,1293,17.0,340.0,0.21901300000615784
404,541,8.0,160.0,0.21739000000615621
405,678,7.0,140.0,0.21535600000615418
406,541,8.0,160.0,0.21373300000615256
407,734,10.0,200.0,0.21153100000615035
408,719,9.0,180.0,0.2093740000061482
409,572,8.0,160.0,0.20765800000614648
410,519,7.0,140.0,0.20610100000614492
411,749,8.0,160.0,0.20385400000614268
412,709,10.0,220.0,0.20172700000614055
413,893,18.0,360.0,0.19904800000613787
414,493,5.0,100.0,0.1975690000061364
415,602,7.0,140.0,0.19576300000613459
416,1162,14.0,280.0,0.1922770000061311
417,664,10.0,200.0,0.1902850000061291
418,742,5.0,100.0,0.18805900000612688
419,739,9.0,180.0,0.18584200000612466
420,551,8.0,160.0,0.184189000006123
421,481,4.0,80.0,0.18274600000612157
422,642,9.0,180.0,0.18082000000611964
423,623,7.0,140.0,0.17895100000611777
424,483,5.0,100.0,0.17750200000611632
425,724,6.0,120.0,0.17533000000611415
426,557,9.0,180.0,0.17365900000611248
427,682,9.0,200.0,0.17161300000611043
428,637,5.0,100.0,0.16970200000610852
429,551,7.0,140.0,0.16804900000610687
430,729,7.0,140.0,0.16586200000610468
431,564,6.0,120.0,0.164170000006103
432,817,8.0,160.0,0.16171900000610054
433,862,7.0,140.0,0.15913300000609795
434,984,13.0,260.0,0.156181000006095
435,982,12.0,240.0,0.15323500000609205
436,606,5.0,100.0,0.15141700000609024
437,714,8.0,160.0,0.1492750000060881
438,728,8.0,160.0,0.1470910000060859
439,596,6.0,120.0,0.14530300000608412
440,581,6.0,120.0,0.14356000000608238
441,802,8.0,160.0,0.14115400000607997
442,695,11.0,220.0,0.1390690000060779
443,498,6.0,120.0,0.1375750000060764
444,466,3.0,60.0,0.136177000006075
445,969,13.0,260.0,0.1332700000060721
446,590,8.0,160.0,0.13150000000607032
447,514,8.0,160.0,0.12995800000606877
448,670,6.0,120.0,0.12794800000606676
449,864,11.0,220.0,0.12535600000606417
450,429,5.0,100.0,0.12406900000606289
451,524,6.0,120.0,0.12249700000606131
452,691,10.0,200.0,0.12042400000605924
453,473,3.0,60.0,0.11900500000605782
454,724,5.0,120.0,0.11683300000605565
455,693,8.0,160.0,0.11475400000605357
456,1129,13.0,260.0,0.11136700000605018
457,482,4.0,80.0,0.10992100000604874
458,487,5.0,100.0,0.10846000000604727
459,623,11.0,220.0,0.1065910000060454
460,757,12.0,240.0,0.10432000000604313
461,748,10.0,200.0,0.10207600000604089
462,658,6.0,120.0,0.10010200000603892
463,470,6.0,140.0,0.0986920000060375
464,669,7.0,140.0,0.0966850000060355
465,642,5.0,100.0,0.09475900000603357
466,884,7.0,140.0,0.09210700000603092
467,639,9.0,180.0,0.090190000006029
468,879,15.0,300.0,0.08755300000602637
469,704,7.0,140.0,0.08544100000602425
470,670,10.0,200.0,0.08343100000602224
471,445,5.0,100.0,0.08209600000602091
472,590,9.0,180.0,0.08032600000601914
473,504,6.0,120.0,0.07881400000601763
474,507,4.0,80.0,0.0772930000060161
475,793,9.0,180.0,0.07491400000601373
476,664,5.0,100.0,0.07292200000601173
477,721,6.0,120.0,0.07075900000600957
478,838,9.0,180.0,0.06824500000600706
479,475,7.0,140.0,0.06682000000600563
480,484,6.0,120.0,0.06536800000600418
481,668,12.0,240.0,0.06336400000600217
482,569,7.0,140.0,0.06165700000600047
483,846,14.0,300.0,0.05911900000599793
484,628,6.0,120.0,0.057235000005996045
485,932,16.0,340.0,0.05443900000599325
486,849,10.0,200.0,0.0518920000059907
487,541,7.0,160.0,0.05026900000598908
488,534,5.0,120.0,0.05
489,659,4.0,80.0,0.05
490,1106,13.0,260.0,0.05
491,604,7.0,140.0,0.05
492,685,7.0,140.0,0.05
493,950,9.0,180.0,0.05
494,639,7.0,140.0,0.05
495,491,6.0,120.0,0.05
496,910,10.0,200.0,0.05
497,1143,16.0,320.0,0.05
498,876,12.0,240.0,0.05
499,485,6.0,120.0,0.05
500,662,9.0,180.0,0.05
501,896,11.0,220.0,0.05
502,477,5.0,100.0,0.05
503,711,10.0,200.0,0.05
504,583,8.0,160.0,0.05
505,656,6.0,120.0,0.05
506,862,8.0,160.0,0.05
507,452,1.0,20.0,0.05
508,677,7.0,140.0,0.05
509,603,10.0,200.0,0.05
510,731,12.0,240.0,0.05
511,483,6.0,120.0,0.05
512,762,10.0,200.0,0.05
513,1154,17.0,340.0,0.05
514,667,10.0,200.0,0.05
515,655,7.0,140.0,0.05
516,552,5.0,100.0,0.05
517,579,7.0,140.0,0.05
518,1044,15.0,300.0,0.05
519,1019,11.0,220.0,0.05
520,682,8.0,160.0,0.05
521,994,18.0,360.0,0.05
522,1032,12.0,240.0,0.05
523,1040,11.0,220.0,0.05
524,714,9.0,180.0,0.05
525,689,9.0,180.0,0.05
526,833,16.0,320.0,0.05
527,1086,18.0,360.0,0.05
528,538,7.0,140.0,0.05
529,1028,16.0,320.0,0.05
530,620,6.0,120.0,0.05
531,590,6.0,140.0,0.05
532,906,8.0,160.0,0.05
533,706,9.0,200.0,0.05
534,871,11.0,220.0,0.05
535,784,11.0,220.0,0.05
536,539,6.0,120.0,0.05
537,894,9.0,180.0,0.05
538,532,8.0,160.0,0.05
539,751,10.0,200.0,0.05
540,1374,23.0,480.0,0.05
541,866,13.0,260.0,0.05
542,502,7.0,140.0,0.05
543,706,8.0,160.0,0.05
544,573,7.0,140.0,0.05
545,514,7.0,140.0,0.05
546,480,6.0,120.0,0.05
547,1116,14.0,280.0,0.05
548,975,11.0,240.0,0.05
549,830,11.0,220.0,0.05
550,924,13.0,260.0,0.05
551,533,5.0,120.0,0.05
552,721,10.0,200.0,0.05
553,682,11.0,220.0,0.05
554,575,8.0,160.0,0.05
555,1111,16.0,320.0,0.05
556,609,10.0,200.0,0.05
557,617,7.0,140.0,0.05
558,685,9.0,180.0,0.05
559,649,6.0,120.0,0.05
560,888,11.0,220.0,0.05
561,872,15.0,320.0,0.05
562,1086,16.0,320.0,0.05
563,1048,16.0,320.0,0.05
564,1063,16.0,320.0,0.05
565,1073,13.0,260.0,0.05
566,940,13.0,260.0,0.05
567,665,9.0,180.0,0.05
568,698,7.0,140.0,0.05
569,566,8.0,160.0,0.05
570,730,9.0,180.0,0.05
571,572,10.0,200.0,0.05
572,996,11.0,220.0,0.05
573,781,10.0,200.0,0.05
574,814,10.0,200.0,0.05
575,724,10.0,200.0,0.05
576,1200,17.0,340.0,0.05
577,625,11.0,220.0,0.05
578,475,5.0,100.0,0.05
579,917,9.0,180.0,0.05
580,905,11.0,220.0,0.05
581,522,7.0,140.0,0.05
582,1018,13.0,260.0,0.05
583,754,11.0,220.0,0.05
584,974,14.0,280.0,0.05
585,566,7.0,140.0,0.05
586,588,9.0,180.0,0.05
587,468,5.0,100.0,0.05
588,852,5.0,100.0,0.05
589,669,10.0,200.0,0.05
590,719,9.0,180.0,0.05
591,521,6.0,120.0,0.05
592,927,11.0,220.0,0.05
593,712,10.0,200.0,0.05
594,527,8.0,180.0,0.05
595,1050,12.0,240.0,0.05
596,900,8.0,160.0,0.05
597,750,10.0,200.0,0.05
598,701,11.0,220.0,0.05
599,429,5.0,100.0,0.05
600,707,8.0,160.0,0.05
601,973,14.0,280.0,0.05
602,886,9.0,180.0,0.05
603,850,14.0,280.0,0.05
604,746,6.0,120.0,0.05
605,539,7.0,140.0,0.05
606,449,3.0,60.0,0.05
607,436,2.0,40.0,0.05
608,790,8.0,160.0,0.05
609,958,13.0,260.0,0.05
610,734,11.0,220.0,0.05
611,749,11.0,220.0,0.05
612,728,9.0,180.0,0.05
613,1008,14.0,280.0,0.05
614,545,7.0,140.0,0.05
615,767,10.0,200.0,0.05
616,620,9.0,180.0,0.05
617,658,8.0,160.0,0.05
618,1088,15.0,300.0,0.05
619,818,11.0,220.0,0.05
620,584,6.0,120.0,0.05
621,986,15.0,320.0,0.05
622,654,9.0,180.0,0.05
623,774,10.0,200.0,0.05
624,849,12.0,240.0,0.05
625,747,8.0,160.0,0.05
626,580,6.0,120.0,0.05
627,631,8.0,160.0,0.05
628,1067,11.0,220.0,0.05
629,786,6.0,120.0,0.05
630,730,9.0,180.0,0.05
631,759,10.0,200.0,0.05
632,740,6.0,120.0,0.05
633,714,8.0,160.0,0.05
634,1010,7.0,140.0,0.05
635,796,8.0,180.0,0.05
636,669,11.0,240.0,0.05
637,807,10.0,200.0,0.05
638,760,5.0,100.0,0.05
639,945,13.0,260.0,0.05
640,878,8.0,160.0,0.05
641,612,8.0,160.0,0.05
642,772,11.0,220.0,0.05
643,645,7.0,140.0,0.05
644,479,6.0,120.0,0.05
645,1110,11.0,220.0,0.05
646,769,10.0,200.0,0.05
647,994,15.0,300.0,0.05
648,565,8.0,160.0,0.05
649,786,11.0,240.0,0.05
650,517,5.0,120.0,0.05
651,601,6.0,120.0,0.05
652,601,7.0,140.0,0.05
653,600,9.0,180.0,0.05
654,800,12.0,240.0,0.05
655,485,7.0,140.0,0.05
656,695,7.0,140.0,0.05
657,675,10.0,200.0,0.05
658,636,7.0,140.0,0.05
659,741,13.0,260.0,0.05
660,969,16.0,320.0,0.05
661,723,10.0,200.0,0.05
662,695,8.0,160.0,0.05
663,1138,14.0,280.0,0.05
664,475,7.0,140.0,0.05
665,743,9.0,180.0,0.05
666,844,14.0,280.0,0.05
667,515,7.0,140.0,0.05
668,524,7.0,160.0,0.05
669,603,5.0,100.0,0.05
670,600,8.0,160.0,0.05
671,866,7.0,140.0,0.05
672,682,8.0,160.0,0.05
673,811,15.0,300.0,0.05
674,779,9.0,180.0,0.05
675,844,9.0,180.0,0.05
676,759,10.0,200.0,0.05
677,1086,17.0,340.0,0.05
678,1023,17.0,340.0,0.05
679,624,7.0,140.0,0.05
680,753,11.0,220.0,0.05
681,935,10.0,200.0,0.05
682,1170,19.0,380.0,0.05
683,548,6.0,140.0,0.05
684,1000,15.0,300.0,0.05
685,607,8.0,160.0,0.05
686,715,9.0,180.0,0.05
687,529,4.0,80.0,0.05
688,607,9.0,180.0,0.05
689,594,10.0,200.0,0.05
690,709,11.0,220.0,0.05
691,670,8.0,160.0,0.05
692,443,4.0,80.0,0.05
693,635,10.0,200.0,0.05
694,470,5.0,100.0,0.05
695,794,8.0,180.0,0.05
696,1664,25.0,500.0,0.05
697,995,12.0,240.0,0.05
698,794,11.0,220.0,0.05
699,741,11.0,220.0,0.05
700,1035,17.0,360.0,0.05
701,922,12.0,240.0,0.05
702,690,8.0,160.0,0.05
703,647,8.0,160.0,0.05
704,524,8.0,160.0,0.05
705,712,11.0,220.0,0.05
706,1148,16.0,340.0,0.05
707,606,9.0,180.0,0.05
708,872,11.0,220.0,0.05
709,801,5.0,100.0,0.05
710,637,7.0,140.0,0.05
711,1147,13.0,260.0,0.05
712,981,15.0,300.0,0.05
713,937,12.0,240.0,0.05
714,721,4.0,80.0,0.05
715,1081,17.0,340.0,0.05
716,538,6.0,120.0,0.05
717,783,13.0,260.0,0.05
718,550,5.0,100.0,0.05
719,521,8.0,160.0,0.05
720,970,12.0,240.0,0.05
721,1094,17.0,340.0,0.05
722,950,14.0,280.0,0.05
723,887,12.0,240.0,0.05
724,650,7.0,140.0,0.05
725,860,12.0,240.0,0.05
726,946,13.0,260.0,0.05
727,1052,16.0,320.0,0.05
728,781,7.0,140.0,0.05
729,540,10.0,200.0,0.05
730,554,6.0,120.0,0.05
731,820,12.0,240.0,0.05
732,613,6.0,120.0,0.05
733,866,11.0,220.0,0.05
734,628,6.0,120.0,0.05
735,1251,19.0,380.0,0.05
736,589,8.0,160.0,0.05
737,732,9.0,180.0,0.05
738,610,7.0,140.0,0.05
739,644,9.0,180.0,0.05
740,746,8.0,160.0,0.05
741,932,13.0,260.0,0.05
742,1118,12.0,240.0,0.05
743,909,12.0,240.0,0.05
744,591,4.0,80.0,0.05
745,675,9.0,200.0,0.05
746,538,6.0,120.0,0.05
747,713,9.0,180.0,0.05
748,524,4.0,80.0,0.05
749,702,6.0,120.0,0.05
750,568,7.0,140.0,0.05
751,803,9.0,180.0,0.05
752,561,5.0,100.0,0.05
753,885,8.0,160.0,0.05
754,805,10.0,200.0,0.05
755,1059,8.0,160.0,0.05
756,993,15.0,300.0,0.05
757,676,10.0,200.0,0.05
758,693,10.0,200.0,0.05
759,923,12.0,240.0,0.05
760,758,10.0,200.0,0.05
761,501,4.0,80.0,0.05
762,699,7.0,140.0,0.05
763,837,10.0,200.0,0.05
764,511,6.0,120.0,0.05
765,699,10.0,200.0,0.05
766,506,7.0,140.0,0.05
767,506,7.0,140.0,0.05
768,821,9.0,180.0,0.05
769,1196,20.0,400.0,0.05
770,1019,11.0,220.0,0.05
771,1251,16.0,320.0,0.05
772,679,11.0,220.0,0.05
773,761,11.0,240.0,0.05
774,544,7.0,140.0,0.05
775,905,9.0,180.0,0.05
776,982,14.0,280.0,0.05
777,623,9.0,180.0,0.05
778,1060,18.0,380.0,0.05
779,882,9.0,180.0,0.05
780,1041,9.0,180.0,0.05
