SpaceInvaders
Episode Number,Episode Steps,Reward,Score,Epsilon
171,479,8.0,125.0,0.6423580000029512
172,913,11.0,155.0,0.6396190000029738
173,547,7.0,90.0,0.6379780000029873
174,639,9.0,145.0,0.6360610000030031
175,523,7.0,90.0,0.6344920000030161
176,734,14.0,210.0,0.6322900000030343
177,421,4.0,50.0,0.6310270000030447
178,651,7.0,110.0,0.6290740000030608
179,647,10.0,155.0,0.6271330000030768
180,1080,14.0,225.0,0.6238930000031035
181,1343,20.0,495.0,0.6198640000031368
182,997,14.0,230.0,0.6168730000031615
183,606,8.0,120.0,0.6150550000031765
184,939,13.0,225.0,0.6122380000031997
185,653,8.0,120.0,0.6102790000032159
186,621,8.0,120.0,0.6084160000032313
187,389,7.0,80.0,0.6072490000032409
188,821,13.0,410.0,0.6047860000032612
189,817,10.0,130.0,0.6023350000032814
190,574,5.0,40.0,0.6006130000032956
191,627,9.0,135.0,0.5987320000033112
192,776,11.0,180.0,0.5964040000033304
193,390,4.0,35.0,0.59523400000334
194,667,8.0,120.0,0.5932330000033565
195,495,9.0,125.0,0.5917480000033688
196,602,5.0,80.0,0.5899420000033837
197,791,11.0,185.0,0.5875690000034033
198,907,19.0,300.0,0.5848480000034257
199,618,8.0,120.0,0.582994000003441
200,601,8.0,120.0,0.5811910000034559
201,381,7.0,100.0,0.5800480000034653
202,960,15.0,240.0,0.5771680000034891
203,711,9.0,135.0,0.5750350000035067
204,369,6.0,60.0,0.5739280000035158
205,634,6.0,65.0,0.5720260000035315
206,568,9.0,135.0,0.5703220000035456
207,642,8.0,120.0,0.5683960000035615
208,493,7.0,90.0,0.5669170000035737
209,613,8.0,105.0,0.5650780000035889
210,397,4.0,50.0,0.5638870000035987
211,1109,20.0,330.0,0.5605600000036262
212,663,6.0,75.0,0.5585710000036426
213,409,6.0,80.0,0.5573440000036527
214,927,16.0,245.0,0.5545630000036756
215,727,11.0,180.0,0.5523820000036936
216,707,10.0,155.0,0.5502610000037111
217,936,15.0,240.0,0.5474530000037343
218,530,7.0,95.0,0.5458630000037474
219,636,7.0,95.0,0.5439550000037632
220,497,5.0,55.0,0.5424640000037755
221,1046,12.0,210.0,0.5393260000038014
222,393,8.0,100.0,0.5381470000038111
223,789,10.0,325.0,0.5357800000038306
224,695,8.0,115.0,0.5336950000038478
225,621,6.0,80.0,0.5318320000038632
226,403,4.0,35.0,0.5306230000038732
227,721,10.0,155.0,0.528460000003891
228,387,5.0,75.0,0.5272990000039006
229,636,5.0,45.0,0.5253910000039164
230,385,4.0,50.0,0.5242360000039259
231,633,7.0,110.0,0.5223370000039416
232,395,6.0,80.0,0.5211520000039513
233,609,9.0,135.0,0.5193250000039664
234,1095,16.0,260.0,0.5160400000039935
235,867,13.0,185.0,0.513439000004015
236,411,6.0,80.0,0.5122060000040252
237,785,7.0,110.0,0.5098510000040446
238,674,7.0,85.0,0.5078290000040613
239,815,12.0,210.0,0.5053840000040815
240,955,17.0,455.0,0.5025190000041051
241,1070,14.0,395.0,0.4993090000041316
242,730,6.0,105.0,0.49711900000414966
243,1074,25.0,400.0,0.49389700000417625
244,761,8.0,120.0,0.4916140000041951
245,579,10.0,165.0,0.4898770000042094
246,731,7.0,110.0,0.4876840000042275
247,693,6.0,105.0,0.48560500000424467
248,585,7.0,70.0,0.48385000000425915
249,573,9.0,115.0,0.48213100000427334
250,379,7.0,80.0,0.4809940000042827
251,777,10.0,165.0,0.47866300000430195
252,674,10.0,150.0,0.47664100000431864
253,861,13.0,215.0,0.47405800000433995
254,432,5.0,75.0,0.47276200000435065
255,795,9.0,150.0,0.4703770000043703
256,535,9.0,135.0,0.46877200000438357
257,569,7.0,90.0,0.46706500000439766
258,697,7.0,110.0,0.4649740000044149
259,711,14.0,170.0,0.4628410000044325
260,905,14.0,165.0,0.4601260000044549
261,873,11.0,145.0,0.4575070000044765
262,485,7.0,85.0,0.45605200000448853
263,523,7.0,80.0,0.4544830000045015
264,511,4.0,50.0,0.45295000000451413
265,1161,20.0,515.0,0.44946700000454287
266,1144,14.0,205.0,0.4460350000045712
267,402,2.0,15.0,0.44482900000458114
268,351,6.0,50.0,0.44377600000458983
269,503,2.0,15.0,0.4422670000046023
270,704,14.0,200.0,0.4401550000046197
271,351,4.0,30.0,0.4391020000046284
272,932,11.0,180.0,0.4363060000046515
273,611,9.0,125.0,0.4344730000046666
274,395,5.0,45.0,0.4332880000046764
275,627,10.0,150.0,0.4314070000046919
276,725,11.0,180.0,0.42923200000470985
277,694,13.0,215.0,0.427150000004727
278,672,14.0,190.0,0.42513400000474366
279,390,5.0,80.0,0.4239640000047533
280,529,9.0,125.0,0.4223770000047664
281,693,12.0,180.0,0.42029800000478357
282,625,7.0,90.0,0.41842300000479904
283,839,18.0,270.0,0.4159060000048198
284,528,9.0,105.0,0.4143220000048329
285,758,10.0,120.0,0.41204800000485164
286,396,6.0,65.0,0.41086000000486145
287,864,13.0,215.0,0.40826800000488284
288,919,9.0,125.0,0.4055110000049056
289,630,6.0,60.0,0.4036210000049212
290,710,4.0,60.0,0.40149100000493876
291,815,14.0,225.0,0.39904600000495893
292,1153,26.0,410.0,0.3955870000049875
293,715,10.0,140.0,0.3934420000050052
294,791,9.0,150.0,0.39106900000502476
295,821,12.0,195.0,0.3886060000050451
296,555,6.0,65.0,0.3869410000050588
297,660,8.0,120.0,0.38496100000507516
298,509,5.0,55.0,0.38343400000508776
299,793,13.0,185.0,0.3810550000051074
300,499,7.0,80.0,0.37955800000511974
301,499,3.0,30.0,0.3780610000051321
302,978,14.0,225.0,0.3751270000051563
303,481,7.0,95.0,0.3736840000051682
304,979,16.0,240.0,0.37074700000519245
305,535,5.0,35.0,0.3691420000052057
306,629,3.0,20.0,0.36725500000522127
307,619,7.0,75.0,0.3653980000052366
308,595,9.0,135.0,0.3636130000052513
309,523,5.0,60.0,0.36204400000526427
310,766,12.0,170.0,0.35974600000528323
311,948,14.0,170.0,0.3569020000053067
312,582,7.0,75.0,0.3551560000053211
313,993,14.0,225.0,0.3521770000053457
314,652,8.0,90.0,0.3502210000053618
315,941,10.0,155.0,0.3473980000053851
316,707,7.0,125.0,0.3452770000054026
317,679,11.0,150.0,0.34324000000541943
318,367,4.0,35.0,0.3421390000054285
319,933,13.0,195.0,0.3393400000054516
320,389,5.0,55.0,0.33817300000546124
321,467,9.0,95.0,0.3367720000054728
322,1240,16.0,400.0,0.3330520000055035
323,887,17.0,240.0,0.33039100000552546
324,618,9.0,105.0,0.32853700000554076
325,475,1.0,5.0,0.3271120000055525
326,641,9.0,135.0,0.3251890000055684
327,509,6.0,105.0,0.323662000005581
328,977,15.0,205.0,0.32073100000560517
329,855,14.0,415.0,0.31816600000562634
330,401,4.0,50.0,0.31696300000563626
331,359,7.0,75.0,0.31588600000564515
332,673,13.0,190.0,0.3138670000056618
333,1280,23.0,520.0,0.3100270000056935
334,977,16.0,260.0,0.3070960000057177
335,535,7.0,55.0,0.30549100000573093
336,661,7.0,80.0,0.3035080000057473
337,674,12.0,210.0,0.301486000005764
338,1178,23.0,380.0,0.29795200000579314
339,623,12.0,165.0,0.29608300000580856
340,764,14.0,165.0,0.2937910000058275
341,657,10.0,140.0,0.29182000000584374
342,677,12.0,155.0,0.2897890000058605
343,599,7.0,55.0,0.2879920000058753
344,655,8.0,115.0,0.28602700000589154
345,645,10.0,115.0,0.2840920000059075
346,658,12.0,185.0,0.2821180000059238
347,911,16.0,260.0,0.27938500000594635
348,819,10.0,130.0,0.2769280000059666
349,398,5.0,55.0,0.2757340000059765
350,686,9.0,150.0,0.27367600000599346
351,663,9.0,100.0,0.27168700000600987
352,498,5.0,55.0,0.2701930000060222
353,1101,12.0,335.0,0.26689000000604945
354,404,6.0,60.0,0.26567800000605946
355,1004,19.0,475.0,0.2626660000060843
356,666,10.0,95.0,0.2606680000061008
357,389,4.0,50.0,0.2595010000061104
358,657,6.0,85.0,0.2575300000061267
359,1071,14.0,200.0,0.2543170000061532
360,426,7.0,95.0,0.25303900000616375
361,653,7.0,110.0,0.2510800000061799
362,798,6.0,60.0,0.2486860000061875
363,505,8.0,90.0,0.247171000006186
364,1215,21.0,540.0,0.24352600000618235
365,556,8.0,110.0,0.24185800000618068
366,506,3.0,20.0,0.24034000000617917
367,465,8.0,120.0,0.23894500000617777
368,659,7.0,110.0,0.2369680000061758
369,997,25.0,380.0,0.2339770000061728
370,713,9.0,80.0,0.23183800000617066
371,658,8.0,85.0,0.2298640000061687
372,609,5.0,55.0,0.22803700000616686
373,940,14.0,210.0,0.22521700000616404
374,953,16.0,245.0,0.22235800000616118
375,686,13.0,180.0,0.22030000000615912
376,396,3.0,30.0,0.21911200000615794
377,744,9.0,135.0,0.2168800000061557
378,533,4.0,35.0,0.2152810000061541
379,405,5.0,55.0,0.2140660000061529
380,391,5.0,55.0,0.21289300000615172
381,367,5.0,55.0,0.21179200000615062
382,807,12.0,210.0,0.2093710000061482
383,783,12.0,210.0,0.20702200000614585
384,513,9.0,125.0,0.2054830000061443
385,403,4.0,50.0,0.2042740000061431
386,415,8.0,110.0,0.20302900000614185
387,929,19.0,280.0,0.20024200000613906
388,375,4.0,50.0,0.19911700000613794
389,558,6.0,80.0,0.19744300000613627
390,669,11.0,180.0,0.19543600000613426
391,805,10.0,155.0,0.19302100000613184
392,490,5.0,45.0,0.19155100000613037
393,524,9.0,125.0,0.1899790000061288
394,410,4.0,50.0,0.18874900000612757
395,503,6.0,105.0,0.18724000000612606
396,1027,17.0,230.0,0.18415900000612298
397,797,9.0,135.0,0.1817680000061206
398,420,6.0,80.0,0.18050800000611933
399,818,12.0,190.0,0.17805400000611687
400,659,10.0,120.0,0.1760770000061149
401,973,14.0,225.0,0.17315800000611198
402,1045,19.0,470.0,0.17002300000610884
403,1428,25.0,595.0,0.16573900000610456
404,538,7.0,105.0,0.16412500000610294
405,835,15.0,240.0,0.16162000000610044
406,1131,14.0,210.0,0.15822700000609705
407,520,3.0,20.0,0.15666700000609549
408,671,12.0,190.0,0.15465400000609347
409,1109,18.0,270.0,0.15132700000609015
410,1100,15.0,205.0,0.14802700000608685
411,509,7.0,105.0,0.14650000000608532
412,517,4.0,40.0,0.14494900000608377
413,710,9.0,95.0,0.14281900000608164
414,1261,22.0,560.0,0.13903600000607785
415,1443,30.0,470.0,0.13470700000607352
416,835,16.0,235.0,0.13220200000607102
417,819,17.0,255.0,0.12974500000606856
418,685,12.0,125.0,0.1276900000060665
419,379,4.0,35.0,0.12655300000606537
420,415,6.0,60.0,0.12530800000606412
421,635,9.0,90.0,0.12340300000606222
422,899,9.0,90.0,0.12070600000605952
423,658,12.0,150.0,0.11873200000605755
424,468,5.0,55.0,0.11732800000605614
425,1139,20.0,440.0,0.11391100000605273
426,753,13.0,140.0,0.11165200000605047
427,665,13.0,185.0,0.10965700000604847
428,649,11.0,180.0,0.10771000000604652
429,630,7.0,70.0,0.10582000000604463
430,675,13.0,195.0,0.10379500000604261
431,1370,15.0,245.0,0.0996850000060385
432,723,12.0,140.0,0.09751600000603633
433,781,9.0,140.0,0.09517300000603399
434,515,6.0,105.0,0.09362800000603244
435,1393,30.0,695.0,0.08944900000602826
436,942,13.0,175.0,0.08662300000602544
437,635,6.0,50.0,0.08471800000602353
438,789,13.0,160.0,0.08235100000602116
439,1321,20.0,320.0,0.0783880000060172
440,775,17.0,210.0,0.07606300000601487
441,733,12.0,165.0,0.07386400000601268
442,675,7.0,75.0,0.07183900000601065
443,617,5.0,45.0,0.0699880000060088
444,379,4.0,35.0,0.06885100000600766
445,983,15.0,200.0,0.06590200000600471
446,864,13.0,175.0,0.06331000000600212
447,669,10.0,140.0,0.06130300000600011
448,1029,17.0,245.0,0.058216000005997026
449,1253,21.0,530.0,0.05445700000599327
450,474,5.0,65.0,0.053035000005991845
451,479,2.0,30.0,0.05159800000599041
452,814,11.0,150.0,0.05
453,1439,24.0,370.0,0.05
454,566,6.0,45.0,0.05
455,823,12.0,165.0,0.05
456,503,7.0,90.0,0.05
457,629,6.0,80.0,0.05
458,821,14.0,220.0,0.05
459,399,6.0,105.0,0.05
460,907,14.0,210.0,0.05
461,1171,22.0,335.0,0.05
462,621,7.0,70.0,0.05
463,607,6.0,60.0,0.05
464,530,6.0,65.0,0.05
465,575,8.0,95.0,0.05
466,673,12.0,360.0,0.05
467,1386,26.0,430.0,0.05
468,529,5.0,55.0,0.05
469,635,9.0,65.0,0.05
470,805,9.0,285.0,0.05
471,555,6.0,85.0,0.05
472,667,8.0,80.0,0.05
473,1112,14.0,180.0,0.05
474,1212,25.0,530.0,0.05
475,456,6.0,70.0,0.05
476,679,14.0,170.0,0.05
477,692,10.0,135.0,0.05
478,823,11.0,105.0,0.05
479,797,11.0,115.0,0.05
480,994,13.0,200.0,0.05
481,676,14.0,185.0,0.05
482,689,12.0,210.0,0.05
483,870,11.0,150.0,0.05
484,655,4.0,35.0,0.05
485,354,4.0,50.0,0.05
486,928,15.0,240.0,0.05
487,494,6.0,80.0,0.05
488,835,11.0,140.0,0.05
489,1088,19.0,290.0,0.05
490,718,6.0,65.0,0.05
491,664,11.0,120.0,0.05
492,537,8.0,100.0,0.05
493,985,15.0,230.0,0.05
494,905,12.0,210.0,0.05
495,822,16.0,195.0,0.05
496,883,12.0,145.0,0.05
497,1239,20.0,305.0,0.05
498,644,9.0,140.0,0.05
499,1336,26.0,420.0,0.05
500,945,17.0,245.0,0.05
501,918,11.0,140.0,0.05
502,915,16.0,205.0,0.05
503,1101,19.0,260.0,0.05
504,554,9.0,110.0,0.05
505,855,14.0,135.0,0.05
506,935,15.0,175.0,0.05
507,686,13.0,150.0,0.05
508,809,14.0,175.0,0.05
509,1323,17.0,220.0,0.05
510,705,8.0,55.0,0.05
511,616,9.0,95.0,0.05
512,1177,14.0,215.0,0.05
513,835,12.0,175.0,0.05
514,1167,21.0,330.0,0.05
515,1117,20.0,295.0,0.05
516,720,13.0,175.0,0.05
517,394,6.0,75.0,0.05
518,1335,15.0,210.0,0.05
519,953,12.0,185.0,0.05
520,702,11.0,160.0,0.05
521,794,15.0,170.0,0.05
522,807,11.0,140.0,0.05
523,625,13.0,145.0,0.05
524,650,5.0,35.0,0.05
525,677,10.0,105.0,0.05
526,780,6.0,85.0,0.05
527,925,15.0,370.0,0.05
528,966,14.0,145.0,0.05
529,651,14.0,150.0,0.05
530,1031,22.0,290.0,0.05
531,388,2.0,15.0,0.05
532,699,16.0,170.0,0.05
533,896,16.0,190.0,0.05
534,1001,16.0,380.0,0.05
535,890,18.0,225.0,0.05
536,517,7.0,110.0,0.05
537,911,13.0,120.0,0.05
538,789,7.0,70.0,0.05
539,396,3.0,30.0,0.05
540,388,5.0,75.0,0.05
541,909,15.0,370.0,0.05
542,684,10.0,115.0,0.05
543,529,8.0,80.0,0.05
544,907,22.0,320.0,0.05
545,776,6.0,50.0,0.05
546,569,4.0,45.0,0.05
547,906,20.0,285.0,0.05
548,416,4.0,50.0,0.05
549,409,5.0,80.0,0.05
550,506,6.0,65.0,0.05
551,997,14.0,170.0,0.05
552,383,2.0,10.0,0.05
553,790,22.0,280.0,0.05
554,497,6.0,60.0,0.05
555,908,14.0,350.0,0.05
556,945,22.0,300.0,0.05
557,941,12.0,140.0,0.05
558,989,20.0,485.0,0.05
559,683,11.0,160.0,0.05
560,657,9.0,75.0,0.05
561,985,17.0,220.0,0.05
562,765,9.0,95.0,0.05
563,536,5.0,35.0,0.05
564,863,17.0,205.0,0.05
565,768,11.0,120.0,0.05
566,650,8.0,75.0,0.05
567,497,4.0,35.0,0.05
568,507,6.0,65.0,0.05
569,905,19.0,245.0,0.05
570,1141,23.0,315.0,0.05
571,1234,15.0,150.0,0.05
572,692,10.0,120.0,0.05
573,685,8.0,75.0,0.05
574,1025,23.0,375.0,0.05
575,710,7.0,55.0,0.05
576,665,14.0,130.0,0.05
577,666,11.0,160.0,0.05
578,787,13.0,215.0,0.05
579,387,6.0,60.0,0.05
580,567,8.0,70.0,0.05
581,353,5.0,45.0,0.05
582,381,9.0,105.0,0.05
583,918,14.0,150.0,0.05
584,707,11.0,140.0,0.05
585,822,8.0,270.0,0.05
586,940,15.0,185.0,0.05
587,655,5.0,60.0,0.05
588,1365,17.0,255.0,0.05
589,894,13.0,180.0,0.05
590,915,9.0,80.0,0.05
591,930,13.0,185.0,0.05
592,657,11.0,155.0,0.05
593,915,19.0,250.0,0.05
594,353,5.0,40.0,0.05
595,517,7.0,110.0,0.05
596,1099,18.0,270.0,0.05
597,1241,20.0,315.0,0.05
598,643,6.0,80.0,0.05
599,553,9.0,135.0,0.05
600,703,8.0,85.0,0.05
601,525,10.0,130.0,0.05
602,961,14.0,240.0,0.05
603,397,7.0,85.0,0.05
604,640,8.0,70.0,0.05
605,708,7.0,90.0,0.05
606,799,16.0,225.0,0.05
607,925,20.0,275.0,0.05
608,964,13.0,160.0,0.05
609,511,9.0,135.0,0.05
610,686,14.0,160.0,0.05
611,679,12.0,130.0,0.05
612,417,6.0,60.0,0.05
613,379,6.0,80.0,0.05
614,773,12.0,135.0,0.05
615,1133,19.0,290.0,0.05
616,812,15.0,240.0,0.05
617,1106,17.0,260.0,0.05
618,1311,27.0,390.0,0.05
619,665,8.0,120.0,0.05
620,865,7.0,110.0,0.05
621,641,10.0,145.0,0.05
622,449,7.0,135.0,0.05
623,653,13.0,195.0,0.05
624,396,7.0,90.0,0.05
625,951,18.0,290.0,0.05
626,667,12.0,150.0,0.05
627,970,15.0,190.0,0.05
628,793,15.0,180.0,0.05
629,659,10.0,115.0,0.05
630,629,13.0,195.0,0.05
631,780,8.0,85.0,0.05
632,797,18.0,260.0,0.05
633,1150,22.0,520.0,0.05
634,326,4.0,30.0,0.05
635,1339,24.0,365.0,0.05
636,372,3.0,30.0,0.05
637,383,5.0,45.0,0.05
638,565,7.0,90.0,0.05
639,1187,17.0,245.0,0.05
640,946,16.0,245.0,0.05
641,385,11.0,120.0,0.05
642,637,7.0,50.0,0.05
643,387,5.0,55.0,0.05
644,653,10.0,160.0,0.05
645,372,3.0,35.0,0.05
646,606,9.0,105.0,0.05
647,520,7.0,110.0,0.05
648,934,17.0,390.0,0.05
649,1589,26.0,420.0,0.05
650,1106,20.0,285.0,0.05
651,770,14.0,145.0,0.05
652,1026,18.0,230.0,0.05
653,789,14.0,430.0,0.05
654,626,9.0,90.0,0.05
655,1003,22.0,485.0,0.05
656,701,8.0,85.0,0.05
657,503,5.0,75.0,0.05
658,685,11.0,160.0,0.05
659,631,11.0,150.0,0.05
660,944,16.0,250.0,0.05
661,729,15.0,175.0,0.05
662,404,5.0,75.0,0.05
663,399,4.0,50.0,0.05
664,517,4.0,50.0,0.05
665,927,16.0,215.0,0.05
666,1026,18.0,240.0,0.05
667,749,13.0,165.0,0.05
668,499,8.0,95.0,0.05
669,725,12.0,175.0,0.05
670,487,7.0,70.0,0.05
671,668,12.0,185.0,0.05
672,987,14.0,395.0,0.05
673,1443,29.0,645.0,0.05
674,671,14.0,185.0,0.05
675,627,9.0,85.0,0.05
676,646,16.0,190.0,0.05
677,1383,18.0,275.0,0.05
678,541,4.0,25.0,0.05
679,486,5.0,45.0,0.05
680,520,5.0,45.0,0.05
681,342,4.0,55.0,0.05
682,669,9.0,125.0,0.05
683,654,7.0,110.0,0.05
684,1448,16.0,620.0,0.05
685,848,13.0,355.0,0.05
686,399,6.0,60.0,0.05
687,613,10.0,95.0,0.05
688,528,6.0,105.0,0.05
689,787,14.0,205.0,0.05
690,1074,22.0,370.0,0.05
691,673,8.0,125.0,0.05
692,1204,20.0,255.0,0.05
693,697,15.0,155.0,0.05
694,971,25.0,355.0,0.05
695,668,12.0,135.0,0.05
696,579,7.0,110.0,0.05
697,1147,20.0,260.0,0.05
698,658,5.0,55.0,0.05
699,863,22.0,310.0,0.05
700,703,8.0,120.0,0.05
701,1443,25.0,385.0,0.05
702,1314,25.0,335.0,0.05
703,695,10.0,80.0,0.05
704,709,8.0,75.0,0.05
705,699,14.0,205.0,0.05
706,972,16.0,235.0,0.05
707,645,6.0,105.0,0.05
708,626,11.0,130.0,0.05
709,1531,28.0,610.0,0.05
710,1039,24.0,395.0,0.05
711,371,8.0,115.0,0.05
712,1061,24.0,535.0,0.05
713,405,8.0,95.0,0.05
714,899,16.0,240.0,0.05
715,855,8.0,65.0,0.05
716,703,6.0,60.0,0.05
717,373,7.0,70.0,0.05
718,394,9.0,110.0,0.05
719,678,11.0,140.0,0.05
720,539,5.0,55.0,0.05
721,905,19.0,245.0,0.05
722,825,8.0,135.0,0.05
723,666,14.0,150.0,0.05
724,940,16.0,375.0,0.05
